"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RASGRP4",2.9384298377539,0.480470043489064,1.44375323033356,0.332792359105619,0.739291026360255,1
"FAM98C",839.767898298026,-0.0834571533883989,0.221434165320214,-0.376893751999436,0.706252564816037,1
"SPRED3",37.8149907561663,0.625305802128732,0.366639229249971,1.70550708228334,0.0880998925417703,1
"GGN",21.3097327376653,0.234299904215238,0.470503763016628,0.497976685059919,0.618500475436414,1
"PSMD8",2797.56996337833,-0.126469170407505,0.183435433534618,-0.68944787803845,0.490541462723014,1
"LOC124904798",1.31674522785019,-0.501223016843987,1.67540968363839,-0.299164450187199,0.764814572469248,1
"CATSPERG",73.0754160791753,-0.187276169328158,0.296497741171212,-0.631627642721284,0.527630219284674,1
"KCNK6",1270.20811684997,0.0672810984637013,0.12513546037368,0.53766612807262,0.590807567735273,1
"YIF1B",687.076120586513,-0.0360408180527472,0.171310569728526,-0.210382920971314,0.833368821460803,1
"SPINT2",14218.3476000364,-0.147069508701522,0.178488382067552,-0.823972445701599,0.409955214529751,1
"DPF1",66.4508115456063,0.0325571120570056,0.268426621350732,0.12128868550063,0.903462381518175,1
"SIPA1L3",734.872287308388,0.102705773406493,0.195559026482778,0.525190656006554,0.599450659896883,1
"LOC728533",21.5540898522991,0.725425882666614,0.469216846935233,1.54603545760314,0.122096004732592,1
"ZNF573",12.8005154395502,-0.589650611227505,0.607386847331034,-0.970799110679683,0.331648325548732,1
"ZNF607",76.4795240417233,0.245140170775594,0.252936382538378,0.969177183272158,0.332456793159236,1
"ZFP30",71.1327957801093,-0.0735420033549079,0.320866128344295,-0.22919840038708,0.818714715800342,1
"ZNF571",7.92479839909945,0.589841925175736,0.860913792719556,0.685134714025749,0.493258916471606,1
"ZNF540",1.57089082120649,-0.693954312686129,1.74288827712733,-0.398163394517704,0.690509746945144,1
"ZNF571-AS1",1.4068233621384,1.30935956518955,1.93110442769877,0.678036643906339,0.497748459572738,1
"LOC124904708",3.27704807823441,-0.31819033398047,1.28449897226347,-0.247715522434224,0.804354520958905,1
"ZNF793",57.1920216825136,-0.14808835773044,0.32569067819497,-0.454690194239422,0.649332136360581,1
"ZNF793-AS1",7.32963323866546,0.233746949615813,0.744647898556387,0.313902651265071,0.753594976673801,1
"ZNF570",22.1955472907057,-0.253295172411066,0.58004741409725,-0.436680116581985,0.662343351115982,1
"ZNF569",11.6856176223714,0.705912147362495,0.573012203445008,1.23193213533408,0.217974436027731,1
"ZNF527",21.4329893190876,-0.0310393910946856,0.599595205888934,-0.0517672436167463,0.958714156346801,1
"ZNF875",378.493395221381,-0.0536222689197859,0.173879702650044,-0.308387167119258,0.757787745616686,1
"LINC01535",5.27316541322469,-0.192576929877439,1.15778038168019,-0.166332866685794,0.867895002419204,1
"ZNF383",56.110879255958,0.22462689659965,0.321715509639428,0.698215938831819,0.485042160084019,1
"ZNF585B",32.1479816502594,-0.345320082701719,0.383776235575755,-0.899795377334027,0.36822915486679,1
"ZNF585A",48.2809563806237,-0.285295477554105,0.366103381024895,-0.779275724674899,0.435817311319405,1
"LOC105372390",1.97581129506469,0.958808549074082,1.97933864285045,0.484408543498801,0.628095956333371,1
"ZNF420",10.7118948809909,-0.401519126395633,0.597424843173696,-0.672083076195234,0.501530809882003,1
"ZNF568",17.5786586382388,0.359826007514306,0.523237791567292,0.687691167024639,0.49164728356727,1
"ZNF829",18.006608091196,0.266614151860724,0.687746419368824,0.3876634532033,0.698265104884902,1
"ZNF345",22.0056818862083,0.218059994144846,0.505492848346013,0.431380967818524,0.666191386156554,1
"ZNF790",19.4302938768789,0.714065369600625,0.504982455963429,1.41403995558281,0.157350171295845,1
"ZNF790-AS1",47.1998769223779,-0.405911272545842,0.317715482211732,-1.27759361841654,0.201392751856803,1
"LOC728485",1.16940234583064,-1.0689991795238,2.44379823425839,-0.437433485521856,0.661797004079196,1
"ZNF850",38.807181761047,-0.364698489219048,0.457950503902001,-0.796370974835944,0.425816443516338,1
"ZNF567-DT",6.37816912028086,-3.1471719834773,1.07671865592216,-2.92292881354591,0.00346755783324732,1
"ZNF567",19.27498693663,-0.718615249865842,0.542738361102798,-1.3240546483681,0.185484895924754,1
"ZNF461",37.8035894206933,0.202523793503928,0.415782624323974,0.487090565252009,0.626194152162552,1
"ZNF382",1.22248286864241,-3.00834311748191,2.29069374572458,-1.31328909554006,0.189085551547256,1
"ZNF529-AS1",29.4398637531783,0.848911247743575,0.414939947720314,2.04586531715615,0.0407696235045922,1
"ZNF529",48.3539101712315,0.618938443161878,0.4606897693567,1.34350377267148,0.179108905247865,1
"ZNF260",46.4196222050701,0.198145081537272,0.464285991208949,0.426773767223353,0.669544115214945,1
"ZNF566-AS1",27.0970521996926,-0.240113782154516,0.377439581196662,-0.636164817143028,0.524669002193299,1
"ZNF566",75.0395750821394,0.0615793382823004,0.356079482298224,0.172937058560219,0.862700901972805,1
"ZFP14",48.7254635280219,0.195250001942091,0.330770877111374,0.590287765498618,0.55499774029929,1
"LINC00665",15.0329721127371,0.604255881774613,0.510366761080744,1.18396401931633,0.23642730608344,1
"LOC107985304",4.95584571910288,-1.32407426453105,1.01889430592602,-1.29952072244399,0.193765286589436,1
"ZNF146",148.784960293022,-0.00863334075692615,0.337726917726053,-0.0255630816017132,0.979605833054227,1
"ZNF565",24.4317005232888,-0.157935463227696,0.434726296408753,-0.363298619228676,0.716381824681217,1
"COX7A1",2.000291055902,-0.695005665534023,1.59159775647554,-0.4366716795788,0.662349470692515,1
"CAPNS1",4993.36897867748,-0.134228539881474,0.154939236734893,-0.866330199568134,0.386309109680307,1
"LOC105372385",1.14701238624158,-0.108042668536547,2.46614645505895,-0.0438103212868451,0.965055599787763,1
"TBCB",1872.49991857684,-0.157097752306546,0.208194824942544,-0.754570880183502,0.450506501421348,1
"POLR2I",766.376442719876,-0.0942929097099081,0.188818080103408,-0.499384961748725,0.617508211305543,1
"OVOL3",1.55748173108993,-0.106249343790581,2.290494531065,-0.0463870759565527,0.963001737317704,1
"WDR62",532.56800134011,-0.00813225123399399,0.157457429698131,-0.0516473007947908,0.958809729023563,1
"THAP8",145.423544174684,-0.0944982546897331,0.236202754299438,-0.400072619686458,0.689103030231996,1
"CLIP3",44.3009983823254,0.0175855402125569,0.327404776950942,0.0537119231317506,0.957164683230604,1
"LOC101927572",15.4114300362659,-0.339871599041492,0.498497866277176,-0.681791482037189,0.495370811149863,1
"ALKBH6",475.153264058808,-0.0143982607167884,0.152347545146595,-0.0945093056992405,0.924704590655091,1
"SYNE4",456.077305993767,-0.242889679198306,0.199339419032329,-1.21847289601518,0.223044318498074,1
"SDHAF1",457.709040440822,-0.0717080350408985,0.243968615220448,-0.293923195719678,0.768816592958134,1
"LOC105372383",2.99434225229524,0.657760080090764,1.13647639718639,0.578771439265436,0.562743404914973,1
"LRFN3",273.094446832602,0.0502656006878149,0.146505098256655,0.343097962364131,0.731524763994072,1
"HCST",3.00448276640505,-3.42629900985397,1.75159323407085,-1.95610427307427,0.0504528718943235,1
"NFKBID",90.9950977659763,0.0045247351623651,0.254003237824096,0.0178136908849114,0.985787482746614,1
"APLP1",206.458738755837,0.0327082881017729,0.186129349085743,0.175728805061825,0.860507004273797,1
"NPHS1",1.63199721450066,-2.06429784113144,1.96002480972663,-1.05319985282194,0.292249405922715,1
"ARHGAP33",290.537708229367,0.143652560509186,0.210929542964114,0.681045236672352,0.495842867138294,1
"PROSER3",356.567203542439,0.0355773126699637,0.201865917744363,0.176242295220027,0.860103594020315,1
"HSPB6",3.46000142252132,1.07272668418767,1.1510468886034,0.931957416165074,0.351358533105804,1
"LIN37",148.380225845988,-0.0746145001383287,0.220733603249852,-0.338029638622224,0.735340852665644,1
"PSENEN",761.295579725641,-0.245509055491343,0.241928321488911,-1.01480080538068,0.310200789766565,1
"U2AF1L4",166.523694165795,0.152377673643289,0.207120798947155,0.735694698059594,0.461916517004271,1
"IGFLR1",85.1542120727313,-0.134325089853686,0.316945405701785,-0.423811443350193,0.671703331878999,1
"KMT2B",1168.04069117585,0.141083732215528,0.167283235779068,0.843382372169429,0.399014627468112,1
"ZBTB32",10.8635510586631,0.60118294015237,0.754449471247403,0.796849839603408,0.425538245594802,1
"UPK1A",15.0030630547453,-0.549844208559505,0.584135757763823,-0.941295240449596,0.34655358116175,1
"COX6B1",2170.58560763423,-0.127089718586469,0.227030454396002,-0.559791499887459,0.575621662170554,1
"ETV2",17.2536653091147,0.220437358266013,0.479888571016176,0.459351131866365,0.64598203492919,1
"RBM42",2342.54417373299,-0.00644438261877217,0.154771543597502,-0.0416380328643061,0.966787253678309,1
"HAUS5",403.19468825789,-0.061822083103083,0.154451183097631,-0.400269404631264,0.68895810011011,1
"TMEM147",1190.66123443624,-0.0527939314941616,0.220525566183047,-0.239400503115997,0.810795039918016,1
"TMEM147-AS1",61.1141714782307,-0.0550013373089352,0.27906572362965,-0.197090981269802,0.843756340913287,1
"GAPDHS",56.7013181958515,0.0326154373876095,0.36125597631701,0.0902834541870353,0.928061968097015,1
"SBSN",3.48535961258316,-0.376103601388948,1.43612671308643,-0.261887476893074,0.793408194753565,1
"DMKN",748.521207153148,-0.269042738838019,0.22412693327714,-1.20040342721925,0.229982698486546,1
"FFAR2",6.50929958531832,-1.21810581188356,0.821736228627678,-1.48235622265046,0.13824553579269,1
"CD22",38.7630819641788,0.244402725427198,0.378930884648364,0.644979692415402,0.518940345909756,1
"MAG",10.2006846725448,-0.554878216611814,0.604409336350809,-0.918050372884634,0.358592494552885,1
"USF2",2314.43501905563,0.0433824364201058,0.116925266806614,0.371027046633619,0.710617386920578,1
"LOC105372380",18.2960833207311,-0.485951898362706,0.617870791591706,-0.786494369010126,0.431577916708139,1
"LSR",3128.97591279821,-0.0188429132346149,0.124934504064612,-0.150822331874547,0.88011586948947,1
"FXYD5",2.62142748918104,0.402755743856335,2.06797541612072,0.194758477647601,0.845582029796793,1
"LGI4",1.50478314300031,1.89658966405463,2.02049343167586,0.938676480864154,0.347896872291803,1
"FXYD3",4079.12752973765,-0.238779830022894,0.239424842406344,-0.997305992239705,0.318616006025585,1
"LOC124904701",2.61004312272502,1.832050875173,1.59489505347095,1.14869681938378,0.250681017828343,1
"HPN",15.9051439225767,-0.485437026320059,0.577603926416861,-0.840432351856478,0.400666016208465,1
"SCN1B",429.663636841527,-0.0360439219489721,0.165192128155006,-0.218193943933883,0.82727800345519,1
"GRAMD1A",968.247467786033,0.0114524097964364,0.119471659015916,0.0958587994070692,0.923632717145285,1
"ZNF792",80.7054832613677,0.212722363669342,0.257102668888209,0.827382946233967,0.408020043464259,1
"ZNF30",19.4577799866995,-0.055279041157073,0.556843021395461,-0.099272216824308,0.920922137191967,1
"LINC01801",10.8319696399379,0.210895780659112,0.800653952195752,0.263404408459786,0.792238893091125,1
"ZNF599",59.2841678422427,-0.518114829136618,0.298212203698378,-1.73740317368318,0.0823160314630311,1
"ZNF181",29.938875694228,0.298466587718566,0.413219829704127,0.722294929389699,0.470113169723512,1
"ZNF302",85.5584135651809,-0.0569112676992416,0.377731091085428,-0.150666093002047,0.88023912170734,1
"SCGB2B2",2.36330602288151,-0.368021619100401,1.22996728439005,-0.299212526846116,0.764777891848552,1
"SCGB1B2P",3.73321724618553,-0.313194099411562,1.02686631512966,-0.304999876611998,0.760366246294788,1
"SUNO1",63.4073859458482,-0.23084627752343,0.318425747488229,-0.72496109169678,0.468475900317719,1
"LOC124904693",1.98915137048148,-3.08792449961476,1.83506966208364,-1.68272876142945,0.0924276112717689,1
"KCTD15",851.768261543443,-0.032743767004126,0.149002341362905,-0.219753372360616,0.826063235372158,1
"CHST8",64.4431552914569,-0.431559557224415,0.30034272049157,-1.4368903515227,0.150749151904495,1
"LOC124904692",1.72746066618415,0.334032857758782,1.62099238978823,0.206066888322912,0.836738662962937,1
"PEPD",484.015397465559,-0.110979270519184,0.158830260108609,-0.698728758885715,0.484721557646805,1
"CEBPG",375.497861830092,0.126401315868302,0.126771126485772,0.997082848218503,0.318724297636499,1
"CEBPA-DT",98.9414731433411,0.221013138023039,0.237440437073456,0.930815074075464,0.351949230799402,1
"CEBPA",667.782753773369,0.0348093697141075,0.165079362319159,0.210864454678521,0.832993041522133,1
"LRP3",2165.74389610868,0.0648143992338111,0.139081241130149,0.466018268942246,0.641202423895332,1
"LOC124904691",45.9476823309939,0.0417215893965971,0.289798805612445,0.143967430467579,0.885526188385364,1
"WDR88",5.48818647980262,-0.00862563905766437,1.29330669367931,-0.00666944592479096,0.994678591518242,1
"GPATCH1",111.600011286589,0.226397988543313,0.295961897686799,0.76495653769222,0.444297425566087,1
"RHPN2",1375.00641414374,-0.105259163188661,0.121466583001214,-0.866568899757467,0.386178259950739,1
"FAAP24",78.8895979691778,0.0876376898649431,0.233923111665933,0.374643143385076,0.707925882307729,1
"CEP89",195.904409744112,0.0972057446555352,0.17913705819572,0.542633364835827,0.58738226195315,1
"TDRD12",4.03320716896214,-0.0895469597340952,1.19246769386012,-0.0750938245079195,0.940140061281792,1
"LOC124904690",18.8903871248928,-0.534818492219548,0.486823570886646,-1.09858791604008,0.271947850897644,1
"NUDT19",661.704487593865,-0.0133618936669291,0.12472914375687,-0.107127278072035,0.91468800691553,1
"RGS9BP",51.5741755806171,0.323433096795292,0.308849956963499,1.04721755500687,0.294999250476355,1
"ANKRD27",648.828166808068,0.0885690660446789,0.202437602900358,0.437512916452945,0.661739410844992,1
"PDCD5",648.428677739793,-0.105673251051123,0.215854925376252,-0.489556820938535,0.624447537346381,1
"DPY19L3",180.7434078046,0.074184068298243,0.305614427763319,0.242737454645611,0.80820879041326,1
"DPY19L3-DT",19.9397973050624,0.240617761046136,0.517036958871396,0.465378261490946,0.641660598807644,1
"ZNF507",53.4127220009083,0.162661204972847,0.430875337992473,0.377513379463107,0.705792123320992,1
"LOC124904794",1.8021694414189,0.452425517588286,1.63878968465659,0.276072959101577,0.782492029377541,1
"TSHZ3",12.3845635652408,1.19297888250409,0.681970926821616,1.74931046996985,0.0802373671377996,1
"TAF9P3",1.93308101203743,-0.397842449936665,1.51459572842713,-0.262672370236917,0.792803114508846,1
"URI1",724.450663170451,0.16540195246526,0.133349962564923,1.24035994674339,0.214842288714969,1
"CCNE1",207.403346409915,-0.213258719742127,0.265552372078888,-0.803075935916602,0.421930845576556,1
"C19orf12",347.865935464467,0.0283721261841872,0.168866413117264,0.168015211908866,0.86657131182624,1
"PLEKHF1",53.2158483763374,-0.139181832809685,0.380180038470039,-0.366094530817019,0.714294538441939,1
"POP4",552.833422628034,-0.133522334573664,0.137553726724242,-0.970692236069623,0.33170155923225,1
"UQCRFS1-DT",1.58997111454288,1.48563762696388,2.03484139708852,0.730099962134421,0.465329084494745,1
"UQCRFS1",1881.76715989997,-0.11462212378586,0.177150353137569,-0.647032996298053,0.517610588412881,1
"LOC124904682",27.1260755799196,-0.196317093851283,0.439873569572785,-0.446303454972189,0.655378060909149,1
"LINC02987",27.8354663642761,-0.107439104422098,0.42791852785366,-0.251073738173917,0.801757099597148,1
"LINC00662",34.3658980860953,0.13680250570805,0.360602562070273,0.379371973739305,0.704411659519412,1
"LOC105372345",1.18560902259658,-1.11037819738266,2.77669629168243,-0.399891842946162,0.689236180529207,1
"HAVCR1P1",1.67069503263836,0.11070517192025,2.12883869553526,0.052002611636301,0.95852661244667,1
"ZNF254",234.939474062394,-0.0501575142144848,0.206597934162989,-0.242778391844493,0.808177075656026,1
"ZNF726",92.3721259621267,-0.64101651382148,0.362840866184695,-1.766660190628,0.0772851541294073,1
"BNIP3P39",1.07810725259715,0.473630612269891,2.53685247107307,0.186700100881132,0.851895776998953,1
"RPSAP58",1032.78967117653,-0.235197328069955,0.223204411221883,-1.05373064440088,0.292006254698628,1
"ZNF681",18.5695717231745,0.359749103415056,0.473339408415624,0.760023562414165,0.447240500690491,1
"ZNF675",36.6021357904394,0.172130315794164,0.410895955460604,0.418914602362563,0.675278544782906,1
"ZNF91",48.2963208603057,0.602492305384893,0.403007783867131,1.4949892520774,0.134917247179129,1
"IPO5P1",290.763234056243,0.0331733071144639,0.175894260271256,0.1885980080493,0.850407894143137,1
"ZNF724",16.7897251525063,0.206210872017223,0.56973276498623,0.361943150701904,0.71739451330581,1
"ZNF730",74.6088028881583,0.345478456693524,0.333369018300438,1.03632442647137,0.300050814238858,1
"ZNF492",3.72016527100469,-0.396559070158575,1.2428887482419,-0.319062402583914,0.749679193168232,1
"ZNF257",9.8226899530885,-0.12868595540647,0.661540315761642,-0.194524736195876,0.845765028957207,1
"LOC124904670",2.66506446642323,-0.529847630654551,1.34375235072965,-0.394304523721834,0.693356223833006,1
"ZNF429",125.161452597283,-0.0853886313164202,0.255772796654338,-0.333845633442473,0.738496046456009,1
"LINC00664",2.15341108178542,-4.38729000714055,1.81158736424652,-2.42179322605582,0.0154441355212426,1
"LOC105372321",2.03242603495646,1.47463523553821,1.83366809960923,0.804199645427911,0.421281683554334,1
"ZNF493",16.5265473410023,0.515444094851427,0.57289667016606,0.89971564104574,0.368271597504033,1
"ZNF738",123.198548966816,0.280288753465984,0.203333527524258,1.37846796285253,0.168058852631254,1
"ZNF708",23.2185966704492,0.279436532296543,0.465432820736638,0.600379947108759,0.548253048917717,1
"RPL7AP10",2.31387322887092,1.48190858199709,1.61473139470734,0.917743091423376,0.358753382087926,1
"ZNF431",77.4276913731508,0.119651437307388,0.342080211682706,0.349775968387117,0.726506835639486,1
"ZNF714",93.3497976561771,0.0921658465245923,0.276769341120741,0.333005983073771,0.739129766834585,1
"ZNF737",47.6897402361231,0.181739918815951,0.377093839471637,0.481948787788723,0.629842326918231,1
"LOC284441",2.93226863257695,-0.575896698536258,1.07361102691362,-0.536410938505191,0.591674573215291,1
"ZNF486",9.36097121432584,0.845698608059523,0.662911052163796,1.27573466349534,0.202049330719256,1
"LOC105372310",15.805055798142,-0.312274170346313,0.691881063272824,-0.45134082564589,0.651743924884232,1
"ZNF90",2.83705919233059,0.0229729485817192,1.5098384836589,0.0152155007508135,0.987860255282859,1
"LOC105372308",3.23524290122241,0.890901881427007,1.53713880577196,0.579584535945398,0.5621948238414,1
"ZNF682",8.5436138512337,0.162378701427411,0.727810793715934,0.223105651674063,0.823453279812533,1
"BNIP3P12",9.36794288419009,0.258429042157034,0.935937487409538,0.276117845084192,0.782457554879395,1
"ZNF93",19.6123854480621,-0.576137163390616,0.47844677925899,-1.20418234246017,0.228519109225011,1
"ZNF253",34.4553568619798,0.589043090998897,0.471784837254632,1.2485418022898,0.211832709863641,1
"ZNF506",36.598628740742,0.319507179003526,0.336673555269814,0.94901180684497,0.342614607140549,1
"ZNF56P",7.51431785687758,0.577577877778956,0.745231335724189,0.775031658079281,0.43832095297062,1
"LINC00663",47.6771387159468,-0.010385412979642,0.335046532252924,-0.0309969272321915,0.975271990210277,1
"LOC101060187",1.17227068940507,-3.55340942330698,2.33067673200573,-1.52462560530606,0.127352507077056,1
"ZNF14",13.3362796133446,0.297746973931431,0.561563880845006,0.530210335969971,0.595966105536288,1
"ZNF101",216.754003381876,-0.0252114386634924,0.192627636017536,-0.130881732158086,0.895868865987396,1
"ATP13A1",1499.65090367425,0.0468212587477781,0.13497968283672,0.34687634289685,0.728684220108329,1
"GMIP",681.365115125704,0.00137242808338831,0.143315543388553,0.00957626821863572,0.992359360219123,1
"LPAR2",675.326193516437,-0.0784499781586155,0.144100263525308,-0.544412454491019,0.586157677234202,1
"PBX4",47.8876725373504,0.278881682512623,0.318168774864589,0.876521219378972,0.380746745977408,1
"CILP2",84.5582374221037,-0.112682327012715,0.255194152403072,-0.441555286246279,0.658811046311738,1
"YJEFN3",57.3909550290082,0.0362742990446476,0.334651715153997,0.108394182375415,0.913683015738735,1
"NDUFA13",3070.77176210372,-0.147063280638904,0.254983019118513,-0.576757154838419,0.564103516511318,1
"TSSK6",82.475940696657,-0.00244806363375375,0.257855914855696,-0.0094939208011721,0.992425060965362,1
"GATAD2A",1745.97310617781,0.0501451905957474,0.136748320592657,0.366696939153781,0.713845089961269,1
"LOC124904656",5.00251510673076,-0.957903835528421,0.905690871029399,-1.05764987389094,0.290215095808851,1
"MAU2",1001.13015052203,-0.0935243039745909,0.149532997618691,-0.625442580995252,0.531680622661734,1
"SUGP1",557.499859275875,-0.0859267625356422,0.131997788613597,-0.650971227913369,0.515065060152193,1
"NR2C2AP",426.320022321819,-0.228737663563846,0.16706167975753,-1.36918091507179,0.170942730179485,1
"RFXANK",766.572987914801,-0.178685704842304,0.160904024346759,-1.11051109857405,0.26677884823819,1
"BORCS8",157.574741322,-0.470386540209576,0.250672405864254,-1.87649908488254,0.06058678024193,1
"TMEM161A",798.066904221507,-0.0645308442971201,0.159925545013107,-0.403505545607684,0.686576355917255,1
"SLC25A42",285.783356321428,-0.134348585978345,0.163846162015477,-0.81996785475911,0.412234432537954,1
"ARMC6",816.403880181157,-0.115868863401089,0.13795703893619,-0.839890913102903,0.400969552996059,1
"SUGP2",1053.72211678155,0.175201263639788,0.221731278527424,0.790151325529472,0.429439398356816,1
"HOMER3-AS1",3.8143215009752,-1.30822703263812,1.15737318959026,-1.13034157383693,0.258332322911487,1
"HOMER3",851.476045611733,0.0137753254020881,0.177091207018604,0.0777866142198747,0.937997794489212,1
"DDX49",1158.83459436718,-0.116854928013681,0.147898844965596,-0.790100342168757,0.429469170064908,1
"COPE",3516.64842036189,-0.0728434694223352,0.141307551248,-0.515495943274061,0.606206503670428,1
"CERS1",53.5564374912668,-0.0908077928693142,0.331411780942361,-0.274002911456873,0.784082384236669,1
"UPF1",3079.89151339353,0.0395963251262945,0.135589612322453,0.29203066848608,0.77026317544082,1
"CRTC1",519.657588857721,0.10481573088373,0.13682840590852,0.766037798860327,0.443653811637257,1
"KLHL26",248.478553118043,0.0310768336469761,0.210326840361722,0.147754958870346,0.882536156688868,1
"TMEM59L",55.3004449794314,-0.225707411310688,0.349173932316744,-0.646403956369639,0.518017778848921,1
"CRLF1",315.272088788372,0.022109212398144,0.140478858567227,0.15738462444556,0.8749417303583,1
"REX1BD",712.833913849944,0.0035623831088822,0.178073337468232,0.0200051459669964,0.984039267499886,1
"UBA52",6680.03089395493,-0.081469210585881,0.198103587800725,-0.411245507919987,0.680892522093866,1
"KXD1",1342.25784820677,-0.139850510634184,0.149253414883317,-0.937000407953923,0.348758348071934,1
"FKBP8",7187.2085276421,-0.0332921321788024,0.168680433938756,-0.197368072878506,0.843539512337078,1
"ELL",456.826517529874,0.123304415344061,0.13801084048418,0.89344007261658,0.371621551007038,1
"ISYNA1",1476.29395296282,-0.0802666671000451,0.11557367638742,-0.694506479407814,0.487364638837279,1
"SSBP4",1622.71430920328,-0.0141118801402673,0.121436568265408,-0.116207830489946,0.907487830967737,1
"MIR3189",4.33418106419642,0.351237158098239,1.08928179411339,0.322448387548902,0.747113032058843,1
"GDF15",3459.54828791046,0.198278621845134,0.244069979825366,0.812384308742125,0.416571147115563,1
"PGPEP1",1110.47597241205,-0.141654317291617,0.171422980911767,-0.826343799052986,0.40860909445526,1
"LOC124904654",2.35451015111438,-0.105139341360804,1.42166133933255,-0.0739552651900666,0.941045980940923,1
"LOC105372300",3.33067762100145,0.997107821031889,0.994869995885136,1.00224936439536,0.316223171481779,1
"LSM4",2607.64830538954,-0.149364603193978,0.220914793508223,-0.676118610356523,0.498965341726776,1
"LOC124904653",8.36711267457226,-0.718846596967414,0.79663397983508,-0.902354927310822,0.366868356130187,1
"LOC124904652",8.9492078847611,1.07539112208819,0.684831991634062,1.57029919049522,0.116345522433926,1
"JUND",6333.32556874215,0.0461808421895461,0.142910243382256,0.323145780852264,0.746584840413603,1
"IQCN",171.834013341076,0.0186930214446398,0.230380342153944,0.0811398284674339,0.935330751556687,1
"PDE4C",16.0461476217398,-1.00907625269244,0.541811162849002,-1.86241318356458,0.0625448722704415,1
"RAB3A",117.61435985851,0.095833443027315,0.294923233136089,0.324943687915878,0.745223691302227,1
"MPV17L2",391.955868800999,-0.0402885674469479,0.167259594579329,-0.240874477474831,0.809652403827739,1
"IFI30",447.061476931005,0.0982280875803708,0.183572902572854,0.535090343965049,0.592587386675158,1
"PIK3R2",3264.30044744439,0.0140613439350822,0.108637076528434,0.129434115722011,0.897014154275818,1
"MAST3",420.751372282474,0.0258788885501481,0.141108417195026,0.183397199575847,0.85448637301829,1
"IL12RB1",1.61639135333896,0.334690555745764,1.8712634391063,0.178858063889502,0.858049151896074,1
"CSP3",21.2945551654809,0.193216672483428,0.446108871482102,0.433115512456648,0.664930853723776,1
"ARRDC2",578.000737580282,-0.0173550315751535,0.151909908644869,-0.114245553367593,0.90904314191197,1
"KCNN1",2.83272360923141,-0.37207134729424,1.46058486500692,-0.254741341094532,0.798922883742463,1
"CCDC124",1393.62659749061,-0.0543539547787567,0.16584998295773,-0.327729637407378,0.74311609249061,1
"SLC5A5",25.2875849708639,0.128649628574095,0.466726860057244,0.27564222157327,0.782822877311798,1
"SNORA68",7.87364561568848,-0.0136617598944844,0.738317314893898,-0.0185039137223102,0.985236855402061,1
"RPL18A",16395.9216559155,-0.102572028017602,0.20979686153672,-0.488911165144619,0.624904590740033,1
"JAK3",50.0710533732541,-0.069779420218401,0.354238247155136,-0.196984432874753,0.843839719874461,1
"INSL3",6.43860292929178,-0.231976373300517,0.767675375453421,-0.302180297451252,0.762514622957165,1
"B3GNT3",187.274157409266,0.501460184867304,0.183830879027227,2.72783434165613,0.00637516150434883,1
"FCHO1",395.530416961744,0.0855728241853715,0.178412246374309,0.479635372147267,0.631486689842171,1
"MAP1S",410.026872768521,0.151639813847188,0.162185172569538,0.934979514124026,0.349798856978054,1
"UNC13A",2.45149701805817,0.482391077896999,1.59762372739903,0.301942860276834,0.762695621884736,1
"COLGALT1",990.092448563364,-0.0944888220342249,0.140526246838945,-0.672392696451342,0.501333731146097,1
"NIBAN3",2.88097878861385,-0.72954921770487,1.20374141045058,-0.606068056952356,0.544469561448242,1
"PGLS",779.867557740571,-0.0656216541771652,0.208507300423314,-0.31472113467461,0.752973395963382,1
"PGLS-DT",3.12539453597916,0.512408005085706,1.37042913939919,0.3739033200289,0.708476246293468,1
"SLC27A1",248.504132753422,0.0279626738123471,0.207848020506106,0.134534232004031,0.892980143901587,1
"TMEM221",23.2679221971193,0.474908229166378,0.452131713086193,1.05037584274882,0.293545347776326,1
"HMGB3P29",1.45442235723165,2.39883339328014,2.11399184602711,1.13474108132836,0.256483819126743,1
"MVB12A",633.823355055413,-0.0757365028035451,0.166008514128796,-0.456220593269003,0.648231358289385,1
"BISPR",7.6756471191733,-1.91985129029493,0.925851394764622,-2.07360630566746,0.0381158891066794,1
"BST2",36.7172526816654,-0.400485825077511,0.450498087089582,-0.888984518591028,0.374011400075887,1
"GTPBP3",425.014263029189,-0.0392577691294808,0.13303501908836,-0.295093497926334,0.767922456588045,1
"ANO8",617.610635772617,0.0454896064392156,0.184993169394055,0.245898843661183,0.805760538978418,1
"DDA1",723.190356901371,-0.140284681141802,0.164711976712519,-0.851696907181494,0.394382337658847,1
"MRPL34",752.908364255943,-0.0224088815936036,0.210470666983042,-0.106470331067127,0.91520919396126,1
"ABHD8",186.064649397724,-0.150769080951262,0.237478553500412,-0.634874512788375,0.525510261031629,1
"ANKLE1",3.6976869772936,0.496153328507037,1.00196622020213,0.495179696184712,0.620473281424762,1
"BABAM1",1134.34974765626,-0.170316688935864,0.202670907039689,-0.840360816574978,0.400706111792862,1
"NR2F6",2545.51777976254,0.0347481391393723,0.145370895597931,0.239030921536587,0.811081605684931,1
"OCEL1",186.983824441892,-0.0860337148884615,0.191195042774191,-0.449978794638889,0.65272573085765,1
"USE1",123.046133963663,0.119136278198641,0.339422617704787,0.350996875235521,0.725590692653671,1
"MYO9B",836.491582587845,0.133331394824101,0.153308710576373,0.869692232899447,0.38446861801644,1
