"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.17056289012619e-11,50,2165,3.39959657380068,"GO:0009888 Tissue development ","https://amigo.geneontology.org/amigo/term/GO:0009888"," NTN4  SOX9  KRT7  PGM5  KRT80  KRT86  KRT83  MAF  KRT16  KRT81  EDA2R  EDN1  UPK3A  SNAI1  LIF  LOXL2  ADAMTS7  ATOH8  GAS6  AKR1C1  CYSRT1  TRIM16  TNF  BAX  CA9  FHL2  EPAS1  ID3  TGFBI  CDKN1A  C3  KLF2  CYP1A1  BTG2  ATF3  CHST11  NUPR1  ALDH1A3  CSF1  LAMB3  SELENOM  TGM2  ACTA2  AKR1C3  ICAM1  STRA6  AMER2  TSKU  LAMC2  AQP3"
5.27353792076581e-09,71,4782,2.18556665554903,"GO:0030154 Cell differentiation ","https://amigo.geneontology.org/amigo/term/GO:0030154"," HES2  FGF22  NTN4  ID3  SOX9  LIF  KRT7  PGM5  S100A9  KRT80  KRT86  KRT83  MAF  CSF1  KRT16  NANOS1  SIGLEC15  KRT81  ZNF488  EDA2R  EDN1  UPK3A  SNAI1  APOE  LOXL2  ADAMTS7  IGFBP3  ATOH8  RND1  GAS6  AKR1C1  L1CAM  TGM2  TRIM16  TNF  H4C5  PPP2R5B  BAX  ZNF423  RELB  NOVA2  FHL2  EPAS1  TGFBI  CDKN1A  C3  EDN2  KLF2  ARHGAP22  GDF15  DTX1  CYP1A1  DUSP15  SLC45A3  BTG2  ATF3  KLK6  CHST11  DDIT3  NUPR1  TSKU  PAQR7  LAMB3  CYP24A1  ACHE  DHRS2  ACTA2  AKR1C3  ICAM1  DDIT4  AQP3"
5.27353792076581e-09,71,4783,2.18510971081653,"GO:0048869 Cellular developmental process ","https://amigo.geneontology.org/amigo/term/GO:0048869"," HES2  FGF22  NTN4  ID3  SOX9  LIF  KRT7  PGM5  S100A9  KRT80  KRT86  KRT83  MAF  CSF1  KRT16  NANOS1  SIGLEC15  KRT81  ZNF488  EDA2R  EDN1  UPK3A  SNAI1  APOE  LOXL2  ADAMTS7  IGFBP3  ATOH8  RND1  GAS6  AKR1C1  L1CAM  TGM2  TRIM16  TNF  H4C5  PPP2R5B  BAX  ZNF423  RELB  NOVA2  FHL2  EPAS1  TGFBI  CDKN1A  C3  EDN2  KLF2  ARHGAP22  GDF15  DTX1  CYP1A1  DUSP15  SLC45A3  BTG2  ATF3  KLK6  CHST11  DDIT3  NUPR1  TSKU  PAQR7  LAMB3  CYP24A1  ACHE  DHRS2  ACTA2  AKR1C3  ICAM1  DDIT4  AQP3"
1.05773802722949e-08,34,1314,3.80889351289906,"GO:0060429 Epithelium development ","https://amigo.geneontology.org/amigo/term/GO:0060429"," SOX9  KRT7  KRT80  KRT86  KRT83  MAF  KRT16  KRT81  UPK3A  LIF  ATOH8  AKR1C1  CYSRT1  TRIM16  TNF  NTN4  EDN1  BAX  CA9  EPAS1  ID3  SNAI1  CDKN1A  C3  KLF2  CYP1A1  ALDH1A3  CSF1  TGM2  ACTA2  AKR1C3  ICAM1  STRA6  AQP3"
1.52501083248639e-08,60,3758,2.35022668939174,"GO:0010646 Regulation of cell communication ","https://amigo.geneontology.org/amigo/term/GO:0010646"," HMOX1  FGF22  FHL2  VGF  SESN2  EDA2R  IGFBP3  SSTR5  DHRS3  AMER2  PLEKHF1  DDIT4  PHLDA3  TMEM198  TNF  ACHE  DDIT3  EDN1  ICAM1  GADD45A  C3  EDN2  KLF2  LIF  APOE  GDF15  OASL  S100A9  PSCA  KLK6  ATOH8  GAS6  CSF1  AKR1C3  TRIM16  CCL5  PPP2R5B  LMCD1  BAX  ZNF423  ACTA2  SOX9  RGS16  ATF3  BEST1  BDKRB2  CHST11  TSKU  SORCS2  PRR5  DTX1  OAS1  BBC3  SNAI1  IRAK2  ADCY5  NUPR1  MGLL  TGM2  ARHGAP22"
1.52501083248639e-08,60,3753,2.35335782007306,"GO:0023051 Regulation of signaling ","https://amigo.geneontology.org/amigo/term/GO:0023051"," HMOX1  FGF22  FHL2  VGF  SESN2  EDA2R  IGFBP3  SSTR5  DHRS3  AMER2  PLEKHF1  DDIT4  PHLDA3  TMEM198  TNF  ACHE  DDIT3  EDN1  ICAM1  GADD45A  C3  EDN2  KLF2  LIF  APOE  GDF15  OASL  S100A9  PSCA  KLK6  ATOH8  GAS6  CSF1  AKR1C3  TRIM16  CCL5  PPP2R5B  LMCD1  BAX  ZNF423  ACTA2  SOX9  RGS16  ATF3  BEST1  BDKRB2  CHST11  TSKU  SORCS2  PRR5  DTX1  OAS1  BBC3  SNAI1  IRAK2  ADCY5  NUPR1  MGLL  TGM2  ARHGAP22"
1.52501083248639e-08,55,3241,2.49803740836357,"GO:0035556 Intracellular signal transduction ","https://amigo.geneontology.org/amigo/term/GO:0035556"," HMOX1  FGF22  BAX  CDIP1  RELB  BBC3  FHL2  SESN2  EDA2R  IRAK2  DHRS3  PLEKHF1  DDIT4  PHLDA3  DDIT3  AEN  PRR5  TNF  EDN1  GADD45A  CDKN1A  SOX9  EDN2  KLF2  LIF  APOE  GDF15  OASL  S100A9  PSCA  ATOH8  GAS6  RPS27L  AKR1C3  TRIM16  CCL5  LMCD1  ACTA2  RASD1  IGFBP3  ATF3  BDKRB2  RND1  ADCY5  NUPR1  CSF1  OAS1  ICAM1  SNAI1  RFTN1  TGM2  CYP24A1  FOSL1  MAF  ARHGAP22"
1.7775384884024e-08,11,93,17.4110521301211,"GO:0072332 Intrinsic apoptotic signaling pathway by p53 class mediator ","https://amigo.geneontology.org/amigo/term/GO:0072332"," CDIP1  PHLDA3  AEN  RPS27L  BAX  BBC3  CDKN1A  EDA2R  DDIT4  BDKRB2  NUPR1"
7.32865832743407e-08,54,3304,2.40585251478837,"GO:0009966 Regulation of signal transduction ","https://amigo.geneontology.org/amigo/term/GO:0009966"," HMOX1  FGF22  FHL2  SESN2  EDA2R  IGFBP3  DHRS3  AMER2  PLEKHF1  DDIT4  PHLDA3  TMEM198  TNF  DDIT3  EDN1  ICAM1  GADD45A  C3  EDN2  KLF2  LIF  APOE  GDF15  OASL  S100A9  PSCA  KLK6  ATOH8  GAS6  CSF1  AKR1C3  TRIM16  CCL5  PPP2R5B  LMCD1  BAX  ZNF423  ACTA2  SOX9  RGS16  ATF3  BDKRB2  CHST11  TSKU  PRR5  DTX1  OAS1  BBC3  SNAI1  IRAK2  NUPR1  MGLL  TGM2  ARHGAP22"
7.32865832743407e-08,31,1227,3.71905336675848,"GO:1902533 Positive regulation of intracellular signal transduction ","https://amigo.geneontology.org/amigo/term/GO:1902533"," HMOX1  FGF22  EDA2R  PLEKHF1  TNF  DDIT3  EDN1  GADD45A  EDN2  KLF2  LIF  GDF15  SESN2  OASL  S100A9  ATOH8  GAS6  AKR1C3  TRIM16  CCL5  LMCD1  BAX  ACTA2  IGFBP3  CSF1  PRR5  ICAM1  BBC3  APOE  NUPR1  TGM2"
8.51008115368026e-08,37,1723,3.16105262384566,"GO:0009967 Positive regulation of signal transduction ","https://amigo.geneontology.org/amigo/term/GO:0009967"," HMOX1  FGF22  EDA2R  PLEKHF1  TMEM198  TNF  DDIT3  EDN1  GADD45A  C3  EDN2  KLF2  LIF  GDF15  SESN2  OASL  S100A9  KLK6  ATOH8  GAS6  CSF1  AKR1C3  TRIM16  CCL5  PPP2R5B  LMCD1  BAX  ZNF423  ACTA2  IGFBP3  PRR5  ICAM1  BBC3  APOE  ATF3  NUPR1  TGM2"
1.33680066365699e-07,11,116,13.9588607594937,"GO:0008630 Intrinsic apoptotic signaling pathway in response to dna damage ","https://amigo.geneontology.org/amigo/term/GO:0008630"," BAX  CDIP1  PHLDA3  AEN  RPS27L  BBC3  CDKN1A  DDIT4  NUPR1  TNF  SNAI1"
2.44783274392455e-07,52,3229,2.37055795774841,"GO:0048513 Animal organ development ","https://amigo.geneontology.org/amigo/term/GO:0048513"," FGF22  NTN4  SOX9  KRT7  KRT80  KRT86  KRT83  MAF  SIGLEC15  KRT81  EDN1  SNAI1  LIF  LOXL2  ADAMTS7  GAS6  CYSRT1  TRIM16  TNF  ACHE  BAX  UPK3A  ZNF423  ACTA2  FHL2  EPAS1  ID3  TGFBI  CDKN1A  EDN2  KLF2  VGF  CYP1A1  BTG2  DHRS3  ATF3  CHST11  FOSL1  NUPR1  TSKU  SPNS2  ALDH1A3  CSF1  KRT16  NANOS1  LAMB3  SELENOM  TGM2  AQP3  AKR1C3  STRA6  DDIT4"
2.47765114927175e-07,13,196,9.76343322138982,"GO:0072331 Signal transduction by p53 class mediator ","https://amigo.geneontology.org/amigo/term/GO:0072331"," CDIP1  PHLDA3  AEN  CDKN1A  RPS27L  BAX  BBC3  SESN2  EDA2R  DDIT4  BDKRB2  NUPR1  SNAI1"
2.57803009280034e-07,24,800,4.41607594936709,"GO:0030855 Epithelial cell differentiation ","https://amigo.geneontology.org/amigo/term/GO:0030855"," KRT7  KRT80  KRT86  KRT83  MAF  KRT16  KRT81  UPK3A  LIF  ATOH8  AKR1C1  TRIM16  TNF  EDN1  EPAS1  ID3  CDKN1A  SOX9  KLF2  CYP1A1  ACTA2  AKR1C3  ICAM1  AQP3"
3.19008868013526e-07,16,337,6.9888442324306,"GO:0097193 Intrinsic apoptotic signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0097193"," BAX  CDIP1  BBC3  PLEKHF1  PHLDA3  DDIT3  AEN  S100A9  RPS27L  CDKN1A  EDA2R  DDIT4  BDKRB2  NUPR1  TNF  SNAI1"
6.23979048650061e-07,40,2154,2.73356604727149,"GO:1902531 Regulation of intracellular signal transduction ","https://amigo.geneontology.org/amigo/term/GO:1902531"," HMOX1  FGF22  FHL2  SESN2  EDA2R  DHRS3  PLEKHF1  DDIT4  PHLDA3  TNF  DDIT3  EDN1  GADD45A  EDN2  KLF2  LIF  APOE  GDF15  OASL  S100A9  PSCA  ATOH8  GAS6  AKR1C3  TRIM16  CCL5  LMCD1  BAX  ACTA2  IGFBP3  ATF3  BDKRB2  CSF1  PRR5  ICAM1  BBC3  SNAI1  NUPR1  TGM2  ARHGAP22"
7.17113692939968e-07,17,414,6.04454840090503,"GO:0008544 Epidermis development ","https://amigo.geneontology.org/amigo/term/GO:0008544"," KRT7  KRT80  KRT86  KRT83  KRT81  CYSRT1  TRIM16  SNAI1  CDKN1A  SOX9  KRT16  TNF  AKR1C3  EDA2R  LAMC2  AQP3  LAMB3"
7.17113692939968e-07,8,55,21.4112773302647,"GO:0042771 Intrinsic apoptotic signaling pathway in response to dna damage by p53 class mediator ","https://amigo.geneontology.org/amigo/term/GO:0042771"," CDIP1  PHLDA3  AEN  RPS27L  BBC3  CDKN1A  DDIT4  NUPR1"
1.0215737277646e-06,39,2120,2.70797110102699,"GO:0006915 Apoptotic process ","https://amigo.geneontology.org/amigo/term/GO:0006915"," BAX  CDIP1  BBC3  PLEKHF1  DDIT4  TNFRSF10C  PHLDA3  DDIT3  AEN  TNF  ICAM1  FHL2  GADD45A  S100A9  ANGPTL4  GAS6  RPS27L  AKR1C3  TGM2  CCL5  EDN1  HMOX1  ID3  CDKN1A  SOX9  APOE  EDA2R  IGFBP3  LCN2  BTG2  BDKRB2  CHST11  FOSL1  NUPR1  ALDH1A3  DHRS2  SNAI1  ATF3  PRR5"
1.0215737277646e-06,37,1934,2.81618080190593,"GO:0010647 Positive regulation of cell communication ","https://amigo.geneontology.org/amigo/term/GO:0010647"," HMOX1  FGF22  EDA2R  PLEKHF1  TMEM198  TNF  DDIT3  EDN1  GADD45A  C3  EDN2  KLF2  LIF  APOE  GDF15  SESN2  OASL  S100A9  KLK6  ATOH8  GAS6  CSF1  AKR1C3  TRIM16  CCL5  PPP2R5B  LMCD1  BAX  ZNF423  ACTA2  IGFBP3  PRR5  ICAM1  BBC3  ATF3  NUPR1  TGM2"
1.0215737277646e-06,37,1938,2.81036825123121,"GO:0023056 Positive regulation of signaling ","https://amigo.geneontology.org/amigo/term/GO:0023056"," HMOX1  FGF22  EDA2R  PLEKHF1  TMEM198  TNF  DDIT3  EDN1  GADD45A  C3  EDN2  KLF2  LIF  APOE  GDF15  SESN2  OASL  S100A9  KLK6  ATOH8  GAS6  CSF1  AKR1C3  TRIM16  CCL5  PPP2R5B  LMCD1  BAX  ZNF423  ACTA2  IGFBP3  PRR5  ICAM1  BBC3  ATF3  NUPR1  TGM2"
1.0215737277646e-06,42,2398,2.57819279779563,"GO:0070887 Cellular response to chemical stimulus ","https://amigo.geneontology.org/amigo/term/GO:0070887"," CCL22  EPAS1  SESN2  IRAK2  SSTR5  DHRS3  S100A9  CCL5  EDN1  ICAM1  DHRS2  SLC5A5  EDN2  KLF2  CYP1A1  AQP3  ADCY5  GAS6  CSF1  IFIT1  AKR1C1  AKR1C3  TGM2  TRIM16  TNF  CYP24A1  ACHE  HMOX1  RELB  ID3  SOX9  FOSB  APOE  GDF15  BTG2  DDIT4  BDKRB2  DDIT3  GPX2  PAQR7  BBC3  ABCC3"
1.11745618825573e-06,62,4545,2.00804333597917,"GO:0006950 Response to stress ","https://amigo.geneontology.org/amigo/term/GO:0006950"," BAX  OAS1  CDIP1  HMOX1  APOBEC3H  CCL22  RELB  BBC3  EPAS1  CDKN1A  SESN2  OASL  GABARAPL1  S100A9  DDIT4  PHLDA3  DDIT3  AEN  IFIT1  CCL5  APOE  BDKRB2  EDN1  DHRS2  GDF15  IRAK2  LCN2  BTG2  ATF3  IER5  SPATA18  AQP3  PARP10  CSF1  RPS27L  TNF  LXN  CA9  GADD45A  C3  KLF2  LIF  VGF  LOXL2  CYP1A1  TMEM45B  ANGPTL4  FOSL1  NUPR1  GPX2  TSKU  GAS6  UPP1  KRT16  NYNRIN  AKR1C3  SNAI1  RFTN1  MGLL  KLK6  MAF  IL32"
1.11745618825573e-06,20,615,4.78707419985592,"GO:0043068 Positive regulation of programmed cell death ","https://amigo.geneontology.org/amigo/term/GO:0043068"," PLEKHF1  TNFRSF10C  PHLDA3  TNF  DDIT3  BAX  GADD45A  S100A9  AKR1C3  CCL5  HMOX1  BBC3  ID3  CDKN1A  FOSL1  NUPR1  ALDH1A3  IGFBP3  ATF3  TGM2"
1.11745618825573e-06,13,233,8.21301678709187,"GO:1901654 Response to ketone ","https://amigo.geneontology.org/amigo/term/GO:1901654"," SLC5A5  ADCY5  GAS6  AKR1C3  EDN1  CA9  CDKN1A  FOSB  KLF2  CYP1A1  BTG2  DDIT4  FOSL1"
1.35139326381577e-06,51,3355,2.23765398328586,"GO:0051239 Regulation of multicellular organismal process ","https://amigo.geneontology.org/amigo/term/GO:0051239"," HES2  SOX9  CSF1  SIGLEC15  BDKRB2  IL32  EDN1  HMOX1  C3  EDN2  LIF  APOE  ADAMTS7  ATOH8  DDIT3  GAS6  TGM2  TRIM16  TNF  CCL5  H4C5  LMCD1  NTN4  ACHE  ZNF423  NOVA2  ACTA2  EPAS1  GADD45A  SNAI1  CDKN1A  KLF2  GDF15  RFTN1  LOXL2  DTX1  BTG2  DHRS3  NUPR1  MAF  TSKU  ZNF488  OAS1  RELB  STRA6  MGLL  LCN2  L1CAM  S100A9  AQP3  ANGPTL4"
1.43263662222338e-06,33,1621,2.99672026175435,"GO:0042981 Regulation of apoptotic process ","https://amigo.geneontology.org/amigo/term/GO:0042981"," PLEKHF1  TNFRSF10C  PHLDA3  TNF  DDIT3  BAX  ICAM1  FHL2  GADD45A  S100A9  ANGPTL4  GAS6  AKR1C3  TGM2  CCL5  EDN1  HMOX1  BBC3  ID3  CDKN1A  SOX9  APOE  BTG2  BDKRB2  CHST11  FOSL1  NUPR1  ALDH1A3  DHRS2  SNAI1  IGFBP3  ATF3  PRR5"
2.02838737783057e-06,39,2201,2.60831382743172,"GO:0008219 Cell death ","https://amigo.geneontology.org/amigo/term/GO:0008219"," BAX  CDIP1  BBC3  PLEKHF1  DDIT4  TNFRSF10C  PHLDA3  DDIT3  AEN  TNF  ICAM1  FHL2  GADD45A  S100A9  ANGPTL4  GAS6  RPS27L  AKR1C3  TGM2  CCL5  EDN1  HMOX1  ID3  CDKN1A  SOX9  APOE  EDA2R  IGFBP3  LCN2  BTG2  BDKRB2  CHST11  FOSL1  NUPR1  ALDH1A3  DHRS2  SNAI1  ATF3  PRR5"
2.02838737783057e-06,32,1566,3.00796999531177,"GO:0009719 Response to endogenous stimulus ","https://amigo.geneontology.org/amigo/term/GO:0009719"," FGF22  TIMP3  SSTR5  DHRS3  PAQR7  SOX9  KLF2  APOE  GDF15  ADAMTS7  AKR1C1  AKR1C3  TRIM16  TNF  PPP2R5B  EDN1  ZNF423  ACTA2  CDKN1A  FOSB  VGF  SESN2  BTG2  DDIT4  CHST11  DDIT3  FOSL1  GAS6  SLC5A5  CCL5  FHL2  CYP24A1"
2.02838737783057e-06,39,2197,2.61306269193319,"GO:0012501 Programmed cell death ","https://amigo.geneontology.org/amigo/term/GO:0012501"," BAX  CDIP1  BBC3  PLEKHF1  DDIT4  TNFRSF10C  PHLDA3  DDIT3  AEN  TNF  ICAM1  FHL2  GADD45A  S100A9  ANGPTL4  GAS6  RPS27L  AKR1C3  TGM2  CCL5  EDN1  HMOX1  ID3  CDKN1A  SOX9  APOE  EDA2R  IGFBP3  LCN2  BTG2  BDKRB2  CHST11  FOSL1  NUPR1  ALDH1A3  DHRS2  SNAI1  ATF3  PRR5"
2.02838737783057e-06,59,4287,2.02588042152755,"GO:0048731 System development ","https://amigo.geneontology.org/amigo/term/GO:0048731"," HES2  NTN4  SOX9  MALL  S100A9  MAF  SIGLEC15  ZNF488  EDN1  HMOX1  LIF  APOE  ADAMTS7  RND1  CSF1  L1CAM  TGM2  TNF  PPP2R5B  ACHE  BAX  UPK3A  ZNF423  NOVA2  ACTA2  FHL2  EPAS1  GADD45A  ID3  TGFBI  SNAI1  CDKN1A  C3  EDN2  KLF2  VGF  ARHGAP22  LOXL2  DTX1  CYP1A1  DUSP15  SLC45A3  BTG2  DHRS3  KLK6  ANGPTL4  ATOH8  CHST11  DDIT3  FOSL1  NUPR1  TSKU  SPNS2  GAS6  ALDH1A3  NANOS1  AKR1C3  STRA6  DDIT4"
2.12126162512767e-06,60,4417,1.99958159355539,"GO:0042221 Response to chemical ","https://amigo.geneontology.org/amigo/term/GO:0042221"," CYP24A1  TIMP3  CCL22  RELB  EPAS1  SESN2  IRAK2  SSTR5  DHRS3  S100A9  PAQR7  TNF  CCL5  EDN1  BAX  OAS1  ICAM1  HMOX1  DHRS2  SLC5A5  EDN2  KLF2  APOE  GDF15  EDA2R  LOXL2  CYP1A1  AQP3  ADCY5  GAS6  CSF1  IFIT1  AKR1C1  AKR1C3  TGM2  TRIM16  ACHE  NOVA2  CA9  ID3  CDKN1A  SOX9  FOSB  VGF  OASL  DTX1  BTG2  DDIT4  BDKRB2  DDIT3  FOSL1  NUPR1  GPX2  SELENOM  BBC3  FHL2  RFTN1  ADAMTS7  ABCC3  L1CAM"
2.50031278269499e-06,35,1853,2.78040399762274,"GO:0042592 Homeostatic process ","https://amigo.geneontology.org/amigo/term/GO:0042592"," EDN1  SLC12A4  EDN2  VGF  APOE  ANGPTL4  SIGLEC15  HMOX1  GDF15  DDIT3  CCL5  ACHE  BAX  ICAM1  UPK3A  ZNF423  NOVA2  EPAS1  SOX9  KLF2  SESN2  AQP3  TSKU  SPNS2  GAS6  CSF1  NANOS1  TGM2  TNF  OAS1  ADCY5  LCN2  MALL  S100A9  AKR1C1"
2.50031278269499e-06,33,1674,2.90184202168686,"GO:0043067 Regulation of programmed cell death ","https://amigo.geneontology.org/amigo/term/GO:0043067"," PLEKHF1  TNFRSF10C  PHLDA3  TNF  DDIT3  BAX  ICAM1  FHL2  GADD45A  S100A9  ANGPTL4  GAS6  AKR1C3  TGM2  CCL5  EDN1  HMOX1  BBC3  ID3  CDKN1A  SOX9  APOE  BTG2  BDKRB2  CHST11  FOSL1  NUPR1  ALDH1A3  DHRS2  SNAI1  IGFBP3  ATF3  PRR5"
2.64779174266849e-06,19,596,4.69269815648628,"GO:0043065 Positive regulation of apoptotic process ","https://amigo.geneontology.org/amigo/term/GO:0043065"," PLEKHF1  TNFRSF10C  PHLDA3  TNF  DDIT3  BAX  GADD45A  S100A9  AKR1C3  CCL5  HMOX1  BBC3  ID3  FOSL1  NUPR1  ALDH1A3  IGFBP3  ATF3  TGM2"
3.60095556612618e-06,20,675,4.36155649320206,"GO:0097190 Apoptotic signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0097190"," BAX  CDIP1  BBC3  PLEKHF1  TNFRSF10C  PHLDA3  DDIT3  AEN  TNF  ICAM1  S100A9  RPS27L  CDKN1A  EDA2R  DDIT4  BDKRB2  NUPR1  HMOX1  SNAI1  ATF3"
3.97645271142836e-06,27,1202,3.30654605193875,"GO:0009628 Response to abiotic stimulus ","https://amigo.geneontology.org/amigo/term/GO:0009628"," EPAS1  DDIT4  IER5  AQP3  AEN  TNF  EDN1  LXN  BAX  RELB  BBC3  CA9  CDKN1A  SOX9  FOSB  LIF  VGF  LOXL2  CYP1A1  BTG2  ANGPTL4  BEST1  BDKRB2  FOSL1  GADD45A  HMOX1  STRA6"
7.21800385592135e-06,14,335,6.15174759115813,"GO:0043588 Skin development ","https://amigo.geneontology.org/amigo/term/GO:0043588"," KRT7  KRT80  KRT86  KRT83  KRT81  CYSRT1  TRIM16  SNAI1  CDKN1A  SOX9  KRT16  TNF  AKR1C3  AQP3"
1.21965790238548e-05,17,531,4.71269875324799,"GO:0031667 Response to nutrient levels ","https://amigo.geneontology.org/amigo/term/GO:0031667"," CYP24A1  SESN2  GABARAPL1  GDF15  GAS6  BAX  CDKN1A  VGF  APOE  CYP1A1  ATF3  DDIT3  UPP1  TNF  AKR1C3  PRR5  AQP3"
1.21965790238548e-05,26,1192,3.21079347549061,"GO:0072359 Circulatory system development ","https://amigo.geneontology.org/amigo/term/GO:0072359"," SOX9  EDN1  HMOX1  TGM2  TNF  BAX  FHL2  EPAS1  GADD45A  ID3  SNAI1  CDKN1A  C3  EDN2  LIF  ARHGAP22  APOE  DHRS3  ANGPTL4  DDIT3  FOSL1  ACTA2  TGFBI  KLF2  LOXL2  STRA6"
1.21965790238548e-05,36,2085,2.5416264456789,"GO:0141124 Intracellular signaling cassette ","https://amigo.geneontology.org/amigo/term/GO:0141124"," HMOX1  FGF22  RELB  FHL2  EDA2R  PHLDA3  TNF  EDN1  GADD45A  SOX9  EDN2  LIF  APOE  GDF15  IRAK2  PSCA  ATOH8  DDIT3  GAS6  AKR1C3  CCL5  LMCD1  ACTA2  RASD1  SESN2  IGFBP3  ATF3  RND1  CSF1  PRR5  CDKN1A  ICAM1  TGM2  FOSL1  MAF  ARHGAP22"
1.35451444851192e-05,22,886,3.65514186930308,"GO:0048871 Multicellular organismal-level homeostasis ","https://amigo.geneontology.org/amigo/term/GO:0048871"," SIGLEC15  GDF15  ACHE  BAX  ZNF423  NOVA2  EPAS1  SOX9  EDN2  KLF2  VGF  APOE  AQP3  DDIT3  TSKU  SPNS2  CSF1  NANOS1  TNF  OAS1  HMOX1  LCN2"
1.75449244308918e-05,31,1655,2.7572679643581,"GO:0016477 Cell migration ","https://amigo.geneontology.org/amigo/term/GO:0016477"," FGF22  NTN4  CCL22  S100A9  RND1  CCL5  EDN1  EDN2  APOE  IGFBP3  GAS6  CSF1  KRT16  NANOS1  L1CAM  TNF  BAX  ICAM1  ACTA2  GADD45A  SNAI1  SOX9  GDF15  DDIT3  SPNS2  LAMB3  HMOX1  LAMC2  LOXL2  ATOH8  DDIT4"
1.75449244308918e-05,42,2719,2.27381622990582,"GO:0048584 Positive regulation of response to stimulus ","https://amigo.geneontology.org/amigo/term/GO:0048584"," HMOX1  FGF22  C3  EDA2R  PLEKHF1  TMEM198  TNF  DDIT3  EDN1  BAX  GADD45A  EDN2  KLF2  LIF  GDF15  SESN2  IRAK2  OASL  S100A9  KLK6  ATOH8  GAS6  CSF1  AKR1C3  TRIM16  CCL5  PPP2R5B  LMCD1  ZNF423  ACTA2  RFTN1  IGFBP3  FOSL1  NUPR1  PRR5  OAS1  ICAM1  BBC3  APOE  ATF3  IER5  TGM2"
2.1825926053529e-05,35,2047,2.5168972191475,"GO:0033554 Cellular response to stress ","https://amigo.geneontology.org/amigo/term/GO:0033554"," BAX  CDIP1  BBC3  EPAS1  CDKN1A  SESN2  GABARAPL1  PHLDA3  DDIT3  AEN  EDN1  DHRS2  GDF15  BTG2  ATF3  IER5  SPATA18  AQP3  PARP10  RPS27L  RELB  GADD45A  KLF2  DDIT4  BDKRB2  NUPR1  GAS6  UPP1  NYNRIN  TNF  AKR1C3  HMOX1  SNAI1  FOSL1  MAF"
3.79527998556266e-05,59,4704,1.84629025660897,"GO:0048583 Regulation of response to stimulus ","https://amigo.geneontology.org/amigo/term/GO:0048583"," HMOX1  FGF22  FHL2  C3  SESN2  EDA2R  IGFBP3  DHRS3  AMER2  PLEKHF1  DDIT4  PHLDA3  TMEM198  TNF  APOE  DDIT3  EDN1  BAX  ICAM1  GADD45A  EDN2  KLF2  LIF  GDF15  IRAK2  OASL  S100A9  PSCA  KLK6  ATOH8  GAS6  CSF1  AKR1C3  TRIM16  CCL5  PPP2R5B  LMCD1  ZNF423  NOVA2  ACTA2  SOX9  RFTN1  RGS16  ATF3  BDKRB2  CHST11  FOSL1  NUPR1  TSKU  SPNS2  PRR5  DTX1  OAS1  BBC3  SNAI1  IER5  MGLL  TGM2  ARHGAP22"
3.89951669525674e-05,20,796,3.69855607149672,"GO:0001944 Vasculature development ","https://amigo.geneontology.org/amigo/term/GO:0001944"," HMOX1  TGM2  TNF  EDN1  BAX  EPAS1  GADD45A  C3  EDN2  LIF  ARHGAP22  APOE  ANGPTL4  DDIT3  FOSL1  ACTA2  TGFBI  KLF2  LOXL2  STRA6"
4.1970926505191e-05,10,184,8.00013758943313,"GO:0030216 Keratinocyte differentiation ","https://amigo.geneontology.org/amigo/term/GO:0030216"," KRT7  KRT80  KRT86  KRT83  KRT81  TRIM16  CDKN1A  KRT16  AKR1C3  AQP3"
4.45663884832657e-05,22,959,3.37690896371484,"GO:0014070 Response to organic cyclic compound ","https://amigo.geneontology.org/amigo/term/GO:0014070"," CYP24A1  SSTR5  PAQR7  SLC5A5  CYP1A1  ADCY5  IFIT1  AKR1C3  TGM2  TNF  EDN1  CA9  ID3  CDKN1A  SOX9  FOSB  KLF2  DDIT4  FOSL1  VGF  RFTN1  AQP3"
7.3800835175899e-05,29,1595,2.67640966628308,"GO:0010648 Negative regulation of cell communication ","https://amigo.geneontology.org/amigo/term/GO:0010648"," FHL2  SESN2  DDIT4  PHLDA3  ACHE  ICAM1  LIF  APOE  GDF15  PSCA  GAS6  TNF  CCL5  EDN1  BAX  SOX9  RGS16  DHRS3  ATF3  BDKRB2  CHST11  DDIT3  TSKU  SORCS2  OAS1  HMOX1  SNAI1  AMER2  IGFBP3"
7.3800835175899e-05,29,1594,2.67808871877134,"GO:0023057 Negative regulation of signaling ","https://amigo.geneontology.org/amigo/term/GO:0023057"," FHL2  SESN2  DDIT4  PHLDA3  ACHE  ICAM1  LIF  APOE  GDF15  PSCA  GAS6  TNF  CCL5  EDN1  BAX  SOX9  RGS16  DHRS3  ATF3  BDKRB2  CHST11  DDIT3  TSKU  SORCS2  OAS1  HMOX1  SNAI1  AMER2  IGFBP3"
7.99109315385406e-05,12,302,5.84910721770475,"GO:0061448 Connective tissue development ","https://amigo.geneontology.org/amigo/term/GO:0061448"," SOX9  ADAMTS7  EDN1  TGFBI  SNAI1  LOXL2  CHST11  MAF  CSF1  SELENOM  ACTA2  TSKU"
