"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BEST1",13.9200445121526,1.69297820548212,0.658104169315298,2.57250794694633,0.0100964637964408,0.0479720762859662
"PLEKHS1",26.9855962889599,1.14876561968018,0.446583454715674,2.57234254325783,0.0101012892846636,0.0479794917024616
"NAT14",612.071446672088,0.536256050080441,0.208536957231242,2.57151565458873,0.0101254437491563,0.0480786821769309
"TTLL7",13.0464038807545,-1.73905923458889,0.676733261892601,-2.56978536820447,0.0101761540739605,0.0483038631366031
"TUBB4B",9482.29632675874,-0.376439082581639,0.146503839272768,-2.56948271424318,0.0101850472942991,0.048330466592515
"PMM2",986.13382081595,0.314432615141594,0.122403720676458,2.56881582850504,0.0102046675696052,0.0484079388647249
"TANGO2",566.07573252963,0.377934027805693,0.147140667880629,2.56852189982107,0.0102133258485531,0.0484333774347648
"CHST11",28.2594139129625,1.00589625022336,0.391679601153746,2.56816093373347,0.0102239678000124,0.0484682034803168
"BACH1",32.4199114514367,-1.50572011401901,0.586405835527226,-2.56770997625773,0.010237276733366,0.0485121828867669
"TEX10",503.822554465138,-0.372230092039761,0.1449770080959,-2.5675112000762,0.0102431480333178,0.0485121828867669
"HACD2",1183.99750448545,-0.580216943032577,0.225983075379632,-2.56752388229898,0.0102427733459486,0.0485121828867669
"NR1H2",1476.35693392543,0.358977768197039,0.139831468955769,2.56721731436999,0.0102518340980817,0.0485376784489073
"CST3",5495.70990985031,0.474238615925891,0.184744115385902,2.5670025534252,0.0102581857026985,0.0485521085625949
"GNB4",40.0728764281101,-1.08359061863208,0.422191697698377,-2.56658438462761,0.0102705631927531,0.0485950407858016
"SNF8",1399.25902008891,0.407634989605418,0.158868944245947,2.56585698067177,0.0102921254933128,0.0486813892017138
"CEP57",58.3160290188621,-0.983360731464187,0.383299720151303,-2.56551382577586,0.0103023115502416,0.0487138901358916
"ZNF507",53.4127220009083,-1.15408966963458,0.449953539147602,-2.56490852771356,0.0103203008215824,0.0487712713706628
"KIF3C",552.331096965118,0.39978420984199,0.155868449465717,2.56488218887378,0.0103210842380758,0.0487712713706628
"OTUD6B-AS1",161.747727686651,-0.549417736695495,0.214221505576732,-2.56471793163968,0.0103259710624421,0.0487786791172127
"SPATC1L",298.289670975409,0.578012923681175,0.225384487039441,2.56456392040871,0.0103305549279582,0.0487846514207176
"CLUH",2861.36966251856,0.35561382319039,0.138710552939627,2.5637113806703,0.0103559620033195,0.0488847321630352
"FBXL8",253.876324234914,0.367599808135534,0.143390371630493,2.56362964929621,0.010358400650224,0.0488847321630352
"RIPOR3",78.518239391346,0.765813644483078,0.298874775799014,2.56232277359555,0.0103974638218021,0.0490094141334562
"AVL9",1147.86972460889,-0.410484659405479,0.160201667921902,-2.56229953614208,0.0103981595854734,0.0490094141334562
"TRPC1",47.4221757948004,-1.02201848575922,0.398853967536436,-2.56238766301317,0.0103955211561652,0.0490094141334562
"LRRFIP2",628.014892068051,-0.337904884893695,0.131869681184278,-2.56241527134277,0.0103946947132793,0.0490094141334562
"NEBL",319.055842969689,-0.561901349384943,0.219408839594921,-2.56097862976871,0.010437777645774,0.0491803720045833
"RBM38",1861.67305405149,0.338797919496244,0.132331116323759,2.56022868172098,0.0104603306249421,0.0492550525037323
"SETD3",965.05675820096,-0.345606715199396,0.134989248689517,-2.56025363911988,0.0104595793911926,0.0492550525037323
"GTF2F1",1166.35794152642,0.300934740362441,0.117552859443756,2.55999506763529,0.0104673648870898,0.0492723876940011
"WDR46",1223.62406337675,0.412962715527919,0.161327148932532,2.55978437764757,0.0104737124996164,0.049286480593776
"DUS1L",2352.88520220347,0.344270667441951,0.134585199351327,2.55801283574467,0.0105272206459962,0.0494936299003365
"SEC24D",256.523127844896,-0.408902917170099,0.159848776638951,-2.55806097342669,0.0105257634740624,0.0494936299003365
"TIPARP",132.447025728391,-0.627638832397585,0.245363829329346,-2.55799248859587,0.010527836626868,0.0494936299003365
"CENPA",337.318503817822,-0.486809555710466,0.190324203679304,-2.55779110748698,0.0105339348815247,0.049506462110293
"EXOG",82.5778862377525,-0.691324498576197,0.270295603287107,-2.55766090964445,0.0105378792254814,0.0495091665913281
"NSRP1",40.7421355204566,-1.21398940358406,0.47467575081756,-2.55751300017567,0.0105423617371318,0.0495143969603351
"XKR6",38.9427264548218,0.863091374377382,0.337661431183371,2.5560851630362,0.0105857207432084,0.04962855186944
"TCAF1",288.744642260721,-0.49523759188422,0.193755255414676,-2.55599565970126,0.0105884439584148,0.04962855186944
"SLC9A6",206.841557772843,-0.705394849030604,0.2759831512718,-2.55593446839043,0.0105903061147635,0.04962855186944
"APOL2",163.288693273071,0.560099039732148,0.219135165213546,2.55595234651789,0.0105897620226214,0.04962855186944
"STX1A",188.170888655599,0.46696109398268,0.18265678676486,2.55649462718193,0.0105732703897176,0.04962855186944
"FNIP2",52.6738029479508,-1.22363838528632,0.478708044600185,-2.5561266393764,0.0105844590014584,0.04962855186944
"CITED4",888.482914173452,0.382608891918817,0.149693078531179,2.55595579750953,0.0105896570000869,0.04962855186944
"PLIN3",1583.67032771291,0.456977432141974,0.178858932658873,2.55496007579078,0.0106199978219664,0.0497518291334453
"HERC3",187.69190945767,-0.528338394673692,0.206845088441782,-2.55427092155682,0.0106410424153666,0.0498345313372301
"SHARPIN",1035.12115833004,0.410759979704032,0.160856464379318,2.55358080440841,0.0106621535680414,0.0499174924612733
"SCML1",54.0023809062704,-0.853058348772192,0.334137987143134,-2.55301217340119,0.0106795763554724,0.0499831382547842
"DNAJC3",188.179716430801,-0.90442990485896,0.354329475721766,-2.55251105772853,0.0106949514618128,0.050039161630946
"CEBPZOS",289.61092723938,-0.529368710674977,0.20745365573689,-2.55174443079647,0.0107185110070202,0.0501334302225234
"MTND2P28",1220.33871019951,-0.550678471305495,0.215828587447777,-2.55146214788965,0.0107271975824188,0.0501580959819367
"DSCR8",18.8038165475461,1.39843969743555,0.548328082402006,2.55037037554149,0.0107608531903161,0.0502994588056253
"ULBP2",169.852387096042,0.619020276823517,0.242741095017609,2.55012558453941,0.0107684121311197,0.0503187868613466
"ENTPD1",145.891068553619,-0.51906119751522,0.203556437603417,-2.54996208239059,0.0107734635693966,0.0503263892612375
"E2F5",298.193153135292,0.472428431165156,0.185294612642807,2.54960694446016,0.0107844428991777,0.0503616691599351
"OTUB1",2281.12822240528,0.340082304982078,0.133423996161669,2.54888411954026,0.0108068202519592,0.050409531350148
"IDUA",376.950666459529,0.446699806040787,0.175256055469529,2.54884092218116,0.0108081588702209,0.050409531350148
"PKP4",1102.46185149571,-0.460131778211327,0.180526471040404,-2.54883273106438,0.0108084127166791,0.050409531350148
"RAB3GAP2",74.9207584039342,-1.04414515401608,0.409636397283892,-2.54895600327344,0.0108045930147321,0.050409531350148
"UBE2J2",1196.45317401049,0.314855372357139,0.123589078048503,2.54759868209043,0.0108467170581135,0.0505721300399859
"LOC105374809",22.6292615341314,-1.76072309826472,0.691313084045469,-2.54692575462512,0.0108676552298515,0.050653682606374
"SEPTIN11",110.705793505573,-0.919802447883902,0.361187614593506,-2.5466057271069,0.0108776255010779,0.0506840787456694
"CSRP1",3202.32867881873,0.381551127520114,0.149837052799656,2.54644041904827,0.0108827787610976,0.0506920179629444
"DSCAML1",51.6289100752336,0.762144118308776,0.299354154899633,2.54596138331304,0.0108977243228593,0.0507369079502189
"MRPS27",837.93284239186,-0.277180115949885,0.108872697380051,-2.54591024765657,0.0108993207946952,0.0507369079502189
"MLH3",73.7174273646092,-1.169250744776,0.459296385296266,-2.54574340710691,0.0109045310564746,0.050745088158946
"TMEM26",104.251373540161,-0.676777707163827,0.265871994274373,-2.54550205263594,0.0109120722299707,0.0507480422441929
"MICAL1",356.540369756396,0.559720682114491,0.219886046595046,2.54550341316247,0.0109120297070338,0.0507480422441929
"ARHGAP27P1",233.342020659642,0.431549996221992,0.169559431847456,2.54512527861167,0.0109238538825374,0.0507867626250455
"PLPP6",488.38815019098,-0.366040178894847,0.143867254524219,-2.54429112521381,0.0109499779288645,0.0508760277086921
"PPM1K",254.341406606796,-0.512426970959616,0.201396670651421,-2.54436664370947,0.0109476105544138,0.0508760277086921
"DNAJB1",2658.35340477197,0.360419524954285,0.141701282291217,2.54351632622187,0.0109742928288807,0.0509728847703004
"CAMTA2",764.098576577887,0.328840203645354,0.129304328939588,2.54314922278427,0.0109858300858108,0.0510103503763271
"HIVEP1",28.7320202876849,-1.09056566260591,0.429073706452582,-2.54167441678563,0.0110322887021726,0.0512098909561367
"ZC3H7A",418.229459855529,-0.52626087754946,0.207086478688155,-2.54126141350802,0.0110453301767775,0.0512218909049929
"TRIM66",257.007026639601,-0.704072145253782,0.27704727780895,-2.54134294630863,0.0110427545171566,0.0512218909049929
"ZMPSTE24",475.927680793243,-0.434161706152986,0.170833018984964,-2.54143905395244,0.0110397191166008,0.0512218909049929
"AKT1S1",2004.58558222559,0.378721101174013,0.149072056695314,2.54052375454963,0.0110686574409132,0.0512925535016845
"ITGB1",1095.51822087898,-0.618395725715768,0.243429954248188,-2.54034359750684,0.0110743612599333,0.0512925535016845
"TUBBP1",68.59854236138,-0.811665504800614,0.319510791351447,-2.54033831335549,0.0110745285969546,0.0512925535016845
"HMGCR",522.307146006426,-0.60615269755813,0.238609006210852,-2.54035967536989,0.0110738521244952,0.0512925535016845
"FANCE",193.88063586188,-0.575321744533297,0.226514309042609,-2.53989139566929,0.0110886895924075,0.0513419603812288
"UBALD2",913.559216453154,0.434384409443987,0.17106681808568,2.53926748801993,0.0111084855790949,0.0514174186048438
"GPS1",2571.22407832809,0.328050483024973,0.129197886815386,2.53913195572411,0.0111127900360851,0.0514211468420362
"ZNF726",92.3721259621267,-0.93160533382404,0.366928590413698,-2.53892816794049,0.0111192650516105,0.0514349131880602
"PTAR1",62.5696129852197,-0.921830842195176,0.363170137577639,-2.53828921161808,0.0111395885505352,0.051512710301657
"MAPK12",177.00502822335,0.562409116911863,0.221607120078038,2.53786573605493,0.0111530763544948,0.0515588581647234
"TECPR2",547.231280284368,0.49047394211374,0.19328601689549,2.53755522510944,0.0111629754221804,0.0515883920768439
"CLDN3",9327.43383802766,0.41663913560621,0.164208652238154,2.53725446209712,0.01117257116571,0.0516165060833932
"TARBP1",196.589174960946,-0.566697274715149,0.223379550910985,-2.53692548133456,0.0111830755758906,0.0516487990770861
"LRP5",1819.47680460285,0.344242531560002,0.135760204148995,2.53566598339968,0.0112233726732925,0.051818625449798
"KRIT1",102.925114824811,-0.874599216676838,0.344983052609134,-2.53519472931257,0.0112384833651494,0.0518720953311044
"MTMR12",304.718396610287,-0.718184860005031,0.283423866634831,-2.53396041953783,0.0112781469876281,0.0520388220188958
"NCDN",1161.80279198268,0.297898011125872,0.117569325698803,2.53380726099465,0.0112830772815706,0.0520452302981673
"SLC9A3",204.464583185679,0.447483527284531,0.17663409025275,2.53339277058136,0.0112964296531049,0.0520741311737861
"ZNF467",1596.36333915266,0.359071139719211,0.141734899793805,2.53339960899951,0.0112962092468979,0.0520741311737861
"LOC124901971",135.023492199041,-0.675162454775139,0.266575562670909,-2.53272448535966,0.0113179873044162,0.0521571468879588
"RASSF7",771.112203375997,0.407259042971989,0.160839577937609,2.5320822660326,0.0113387385274853,0.0522363954231738
"TBX3",91.775525135088,0.668386545710663,0.263984148597631,2.53191924311118,0.0113440114541669,0.0522411540991494
"NBPF19",167.483850514638,-0.538201835038245,0.212574192441883,-2.53183055222185,0.0113468810482094,0.0522411540991494
"GPR180",43.8254342512622,-1.07459801025756,0.424456546613919,-2.53170323047227,0.0113510016705226,0.0522437583933603
"NDUFS8",1498.20040862553,0.446605260275049,0.176475266310505,2.53069605510188,0.0113836445938546,0.0523775957893826
"RHOU",218.708973303781,0.440291844782376,0.174012353530434,2.53023326131481,0.0113986718341364,0.0524191363770383
"FBXL15",947.048985320423,0.527822561154182,0.208609164965579,2.53019833160865,0.0113998067406787,0.0524191363770383
"FAM83H",5138.86505893311,0.351668978484142,0.138999696883837,2.52999816811137,0.0114063122187254,0.052432644468686
"SRSF3",3576.86699490596,-0.278051379688188,0.109912417513646,-2.52975401668029,0.0114142518020137,0.0524527343597226
"APBA3",217.328370617944,0.506792438631275,0.200412660896359,2.52874462304233,0.0114471284588259,0.0525873710005955
"TRPM4",1100.4392278356,0.305835369326002,0.120957884416407,2.52844509311306,0.0114569005162788,0.0526055621467286
"NAMPT",591.031546671454,-0.351953569920769,0.139199904064635,-2.52840382531689,0.0114582474436362,0.0526055621467286
"TMEM87A",349.976778656507,-0.414357048081342,0.163923442224076,-2.52774735851955,0.0114796925775428,0.0526711089976802
"LEMD3",376.6340236963,-0.478668021091473,0.189359069895505,-2.52783255302014,0.0114769074755264,0.0526711089976802
"DPP8",216.371992360068,-0.685534898507213,0.271268760338702,-2.52714281456982,0.0114994730214533,0.0527289408808981
"SNORA72",12.9377654620092,1.45713530242464,0.576589780718595,2.52716116579214,0.0114988721316756,0.0527289408808981
"RUFY2",114.862196584706,-0.941857401098574,0.37278690644475,-2.52653026384703,0.0115195462905707,0.0527932190094986
"SEC13",2184.7123019903,0.329361848246248,0.130363108294866,2.52649582043772,0.0115206759229356,0.0527932190094986
"ZNF443",36.2111704416092,-1.13938581569404,0.45103093875005,-2.52618106166206,0.0115310035471125,0.052824073606099
"NEU3",243.890066851489,-0.577125072417754,0.22846941613073,-2.52604957894024,0.0115353200898753,0.0528273805050817
"RPS15",8938.22036492637,0.559059572560606,0.221370216819907,2.5254507159625,0.0115549987468144,0.0528930565564651
"GLO1",2560.93779239779,-0.357343148227335,0.14149995137216,-2.52539414156747,0.0115568593224557,0.0528930565564651
"BDP1",52.8512829279567,-0.984153435580965,0.389773909158105,-2.52493410271276,0.011571998602983,0.0529167422599274
"PDK3",572.760443043778,-0.412907327602603,0.163524616676359,-2.52504690727887,0.0115682847237603,0.0529167422599274
"YWHAZ",13884.6298369295,-0.320550297255719,0.126955205892268,-2.52490864791896,0.0115728368007217,0.0529167422599274
"TUBGCP5",128.128928621221,-1.0143389122371,0.401752595971665,-2.52478496071408,0.0115769104482448,0.0529189038716659
"RILP",77.1395660215574,0.611958773729146,0.242509915334077,2.52343815668783,0.0116213499676253,0.0531055221157405
"TM9SF5P",12.6536788088219,-1.52002773753326,0.602451385852258,-2.52307119417271,0.0116334845728067,0.053144448020506
"CAMK2G",825.929826320072,0.30465561159912,0.120755884479218,2.52290489124405,0.0116389875283449,0.0531530642375875
"MRPS31",108.959449280606,-0.608920153245471,0.24147653977871,-2.52165346498458,0.011680471289719,0.0532597598739406
"PPP1R16A",1323.00258494473,0.307414377840725,0.121900788420844,2.52184076758736,0.0116742540259491,0.0532597598739406
"RNF19A",258.403365484132,-0.732359590300566,0.290401426983083,-2.52188702345195,0.01167271907542,0.0532597598739406
"PDSS2",261.176590349308,-0.426046013245852,0.168947781124357,-2.52176151950912,0.0116768842033799,0.0532597598739406
"NTPCR",407.281212713248,0.497704299979868,0.197360404004434,2.52180422152301,0.0116754668939485,0.0532597598739406
"PRDX5",3601.65158972159,0.535465398776046,0.212391853981045,2.52112022537284,0.0116981875659028,0.0533239964232342
"SERPINA3",4131.74676905459,0.54239390697496,0.215219588386365,2.52018838546075,0.0117292041120611,0.0534322329915838
"TAF10",846.90343757831,0.564973360689998,0.224177231596056,2.52020848267063,0.0117285344020184,0.0534322329915838
"OVOL2",96.7543534600848,0.832424347279469,0.330340416266753,2.51989858427519,0.0117388650834794,0.053459671914104
"MOB1A",1770.55529341533,-0.32272987624903,0.128079359605293,-2.51976491172034,0.0117433236433779,0.0534634090034331
"LOC389906",104.307116680745,0.674353381348502,0.267667991243981,2.51936504702882,0.0117566698348215,0.0535075936489741
"NBEAP2",99.0003000327319,-0.820032819629696,0.32561196255241,-2.51843578842011,0.0117877374590621,0.0536323807115717
"PIGU",351.590560914899,-0.412052337861004,0.163654916058909,-2.51781216100274,0.011808627815967,0.0537107998710772
"SFXN3",440.747478873806,0.446730283924547,0.177471063131976,2.51720069762774,0.0118291425729359,0.0537874626398099
"VASP",2531.4740443618,0.329991803723081,0.131134320042478,2.5164411850093,0.0118546684286052,0.0538868565501957
"COL21A1",75.9649263655831,-0.738371069755989,0.293452118045054,-2.51615518972886,0.0118642928685446,0.053913929497876
"LIMA1",116.691775213834,-0.758871106404525,0.301644233109776,-2.51578191494333,0.0118768649002266,0.053937702896703
"LRCH3",291.438952469358,-0.384146448494883,0.152692483369867,-2.51581767495631,0.0118756599784409,0.053937702896703
"CLASRP",654.810126675554,0.341749259503402,0.135858456646114,2.51548021330461,0.0118870349532114,0.0539672121323432
"EPG5",78.9398653591615,-0.907752193106136,0.360894382561655,-2.51528490596846,0.0118936226800359,0.0539804443810399
"HNRNPU",5042.36004248299,-0.349134052250108,0.138815680283686,-2.51509088552973,0.011900170204855,0.0539934860545075
"GTF2I",606.692096473705,-0.479131267619028,0.190513968187315,-2.51494035937533,0.0119052521480861,0.0539998720889732
"TERF2IP",1725.05375098095,0.365080740716749,0.145176922374724,2.5147298533745,0.0119123623099649,0.0540154509433027
"MACIR",285.285731813446,-0.482914284922082,0.192042915866897,-2.51461649987019,0.0119161925571865,0.0540161523196831
"LOC105373914",31.106705601959,1.10755119731352,0.440499803090861,2.51430577163066,0.0119266977529508,0.0540471015039669
"KLRG2",231.230222060598,0.561755494216127,0.223481275614368,2.51365799068319,0.011948624536576,0.0541297737945503
"ABHD8",186.064649397724,0.589226008986445,0.234421953836349,2.5135274207201,0.011953048534101,0.0541331282764711
"MAP2K2",2999.43946534628,0.378377591603306,0.150564780305216,2.51305511711491,0.0119690633486908,0.0541889571695503
"COG5",260.804618968584,-0.523259702040008,0.208240073464852,-2.51277140529979,0.0119786925580776,0.0542158502720997
"ENDOG",898.551252260075,0.54217558417333,0.215922735086335,2.51097034296339,0.0120399811471988,0.0544638628171427
"SLF1",45.6400734869913,-1.17156342231519,0.466582975625158,-2.51094335524235,0.0120409016258095,0.0544638628171427
"MEN1",1119.26440567886,0.270749939728475,0.10783761574894,2.51071889755814,0.0120485596911568,0.0544817332988434
"ANAPC16",1345.49302201391,0.370578145549208,0.147616006494067,2.51041980033583,0.0120587710235033,0.0545111347159044
"ZBTB47",40.1621068403508,0.998007550378742,0.397611797280101,2.51000487713318,0.012072949415877,0.0545418103852284
"S100A6",120.739296947936,0.797256662399622,0.317631631200463,2.51000399231794,0.0120729796667901,0.0545418103852284
"HNRNPH1",2732.75508292314,-0.623667991583228,0.24854123710908,-2.50931394257731,0.0120965922172279,0.0546088315134162
"TMEM38A",187.627143723368,0.603946612528069,0.240688604090577,2.50924473474776,0.0120989626706371,0.0546088315134162
"GFOD2",538.802020713917,0.323126115968483,0.128772096949937,2.50928674473714,0.0120975237276552,0.0546088315134162
"DBR1",294.808360927586,-0.371292768814031,0.148035675340735,-2.50813034060488,0.0121371887698209,0.0547645459506562
"STYXL1",524.140890190987,0.414928297159135,0.165440647283178,2.50801906286621,0.0121410117050862,0.0547649809754289
"PARN",322.190281277295,-0.599730316180074,0.239193233917953,-2.50730468565758,0.0121655794855744,0.0548589616814976
"POLD1",1019.55116576488,-0.271763118732192,0.10840342164412,-2.5069607085316,0.0121774247321461,0.0548618742684301
"MMP16",49.4822576791159,-1.04034263367856,0.414955984760422,-2.50711562644218,0.0121720886919933,0.0548618742684301
"PPAT",181.20630173247,-0.633839988143332,0.252825764870658,-2.50702292334642,0.012175281536908,0.0548618742684301
"LINC-PINT",40.5405289515993,0.953474642993974,0.380395066459228,2.50653787881387,0.0121919993602444,0.0549107026043983
"ARHGAP5",49.3117492419352,-0.982495463928629,0.39202697572946,-2.50619351410821,0.0122038807757589,0.0549380410287264
"SCOC",278.876315642378,-0.49852265627312,0.198920095115839,-2.50614527397451,0.0122055459961072,0.0549380410287264
"MYPOP",286.997853879117,0.441296090317695,0.176099809846873,2.50594302572741,0.0122125296754529,0.0549411228889202
"POLR1B",394.023030441256,-0.478167197352091,0.190815872661527,-2.50590891985319,0.0122137077080908,0.0549411228889202
"TMEM63A",719.901039057318,0.31578194052266,0.126029973510401,2.50560983016154,0.0122240427179259,0.054970786959192
"LOC124903582",31.6975507303362,-0.910893375144671,0.363814943777899,-2.50372721275779,0.0122892744180185,0.0552025623538811
"SECISBP2L",58.6949070192832,-1.03148734025918,0.411987040977448,-2.50368880004564,0.01229060860247,0.0552025623538811
"RBM4B",298.948323894297,-0.446992827595214,0.178518411391839,-2.50390323390279,0.0122831623361425,0.0552025623538811
"RAD54L2",215.125759627018,-0.469287268073911,0.187416830288289,-2.50397612291298,0.0122806321583657,0.0552025623538811
"ATMIN",938.840868543337,-0.435758854221691,0.174068324804552,-2.50337822640031,0.0123014004360586,0.0552341524009523
"RASD2",20.1241430402134,1.11940846343252,0.447189392957999,2.50320888880668,0.0123072881256058,0.0552437099248329
"ABRAXAS2",116.544246803192,-0.749055728354924,0.299297639771736,-2.50271177856999,0.0123245865477404,0.0553044653146849
"ITPR2",26.8493625668301,-1.24995676248612,0.499520362799019,-2.5023139306716,0.0123384463559461,0.0553309370576615
"HSPA9",2177.33233186224,-0.576515381436495,0.230411658374018,-2.50211029035979,0.0123455459044687,0.0553309370576615
"TMEM161B-DT",24.1369344710859,0.984522684071335,0.393459988592052,2.50221804660323,0.0123417887286694,0.0553309370576615
"EPHX4",19.0011468849663,-1.33401597438771,0.53312134284404,-2.50227456149315,0.0123398186085664,0.0553309370576615
"RENBP",17.0942955607056,1.41193210601427,0.564453321938476,2.50141517666215,0.0123698070420039,0.0554227696003932
"BRME1",83.8037468505398,-0.600258642979123,0.240026965236542,-2.50079670168549,0.0123914287974533,0.0555027240497941
"SET",8284.44477277742,-0.239602978229044,0.0958170709989826,-2.50062933181905,0.0123972857650221,0.055512038879575
"PNRC1",964.819410861809,0.48329951367823,0.193317747892502,2.50002660876733,0.0124183978696388,0.0555896360317428
"PCNT",984.483276552881,-0.520492109449534,0.20821276818889,-2.49980879643916,0.0124260352007405,0.0555899583896751
"GEMIN5",395.920121449696,-0.727991784326344,0.291218536185613,-2.49981266255093,0.0124258996038591,0.0555899583896751
"EPHB3",345.719765657088,0.347298968453548,0.138951083504042,2.4994333235512,0.0124392104791057,0.0556319650641926
"FYN",35.189117973565,0.851215114084656,0.340611079645106,2.49908228167905,0.0124515396664053,0.05565323203695
"SMIM29",477.520610904728,0.525423648728871,0.210240386120034,2.49915660081069,0.0124489285494863,0.05565323203695
"ISCU",1035.69071797189,0.460606136858327,0.184343766639707,2.49862604662172,0.0124675795890423,0.0557079810400015
"ZNF503",209.749941760145,0.50757099950743,0.20318254897819,2.49810331674653,0.0124859797701117,0.0557732397269185
"S100A14",3120.96377394583,0.526950268999835,0.210995660945853,2.4974459978827,0.0125091516357816,0.0558597667698106
"DRAP1",2310.16076137143,0.390120301352673,0.156277262380907,2.4963343701389,0.0125484255004841,0.056001111799306
"PHPT1",2788.40823132321,0.50590105286177,0.202656748298738,2.49634446969423,0.0125480681917988,0.056001111799306
"SYNGR2",4716.02865123803,0.37296395822273,0.149426710539758,2.49596579403718,0.0125614713921414,0.0560423143833971
"MFAP1",91.4526079687912,-1.10982028466815,0.444709555347453,-2.49560701208915,0.0125741821486911,0.0560819972252397
"ZNF816",19.156803329064,-1.59086579888508,0.63761515112508,-2.49502508853181,0.0125948224743794,0.0561570118578517
"ARHGDIG",169.668590390909,0.493615789844917,0.197849581383106,2.49490439350036,0.0125991071767184,0.0561590776672896
"CCDC171",10.4766648275715,-2.06243657423315,0.826879874091599,-2.49423965784501,0.0126227285842287,0.0562473072388798
"FBXO48",16.1137036241753,-1.40546005798789,0.56358279169042,-2.49379519515195,0.0126385444460596,0.0563007120882972
"RNF144A",47.6914981378247,-1.01728415789698,0.408019471289247,-2.49322453823735,0.0126588765511743,0.0563741969078962
"SH2D3A",239.693009388836,0.442292538368038,0.17746216139752,2.49232024948288,0.0126911550213277,0.0565008222336965
"HECTD2",52.2886748063397,-0.887617906641137,0.356172420123519,-2.49210173638182,0.0126989657387016,0.0565184738025315
"PPIP5K2",72.9666623519655,-0.930635178890164,0.373451352008544,-2.49198503067374,0.012703139109224,0.0565199310775526
"PDE8A",643.229092476618,-0.413646655811135,0.166026780849946,-2.49144537823079,0.0127224527512839,0.0565887305184224
"CSNK2A1",921.894529337624,-0.386596295015947,0.155278549080302,-2.4896954363994,0.0127852603874757,0.056833692272941
"SETD2",98.533826129842,-0.825238945079392,0.331449316277788,-2.48978925148169,0.0127818862969478,0.056833692272941
"NOP53",5881.68752961015,0.379261072722688,0.152353513216939,2.48934904561506,0.0127977252757194,0.0568547069685528
"ARPC1B",5784.47119778777,0.367061431094795,0.14745205522931,2.48936124032967,0.0127972862657853,0.0568547069685528
"LMBRD2",73.8728953760155,-0.813233439824471,0.326718956033171,-2.48909169427532,0.012806993037183,0.0568786853050593
"HPCAL1",967.292977264712,0.339051259644586,0.13623063369782,2.48880336559728,0.0128173834115357,0.0569076334187097
"GATAD2A",1745.97310617781,0.339921980894148,0.13663329430336,2.48784150764482,0.0128520994350947,0.0570445343697226
"MZF1",349.803242789209,0.377328751710275,0.151715340918767,2.487083701788,0.0128795092427731,0.0571316836196177
"LOC124901434",12.6886154884115,-1.59421900748849,0.640992673206558,-2.48710956322391,0.0128785729839162,0.0571316836196177
"NCAPH2",545.110763143222,-0.371079810989724,0.14931614911161,-2.48519542726989,0.0129480331837539,0.057410794624329
"DGKZ",2338.4315935495,0.239109273194322,0.0962158218122987,2.48513465551212,0.012950243888109,0.057410794624329
"ABCB7",112.742199981444,-0.68117562386785,0.27412583275226,-2.48490124782752,0.0129587377026108,0.0574311246313537
"CEP250",380.782636978694,-0.7337822852893,0.2954478494656,-2.48362709905166,0.0130051915069314,0.0576022587058056
"LOC124904483",91.7614849355218,-0.835883184865115,0.336544356974929,-2.48372366834065,0.0130016655646484,0.0576022587058056
"ZNF418",33.7914091755085,-1.06694418383709,0.429676854518314,-2.48313162000122,0.0130232957666074,0.0576650661603081
"BIK",197.225290678651,0.670430428849972,0.270098051804821,2.48217424883331,0.0130583402149938,0.0577854163804726
"UROS",893.484749045179,0.433730410209944,0.174735533111982,2.48221070142603,0.0130570043466936,0.0577854163804726
"ZNF131",167.832709817309,-0.644799978582765,0.259861974231831,-2.48131717035105,0.013089784190722,0.0579071247642536
"MYC",1240.58784210876,0.433015894281603,0.174552971320017,2.48071339609415,0.0131119752769969,0.0579709331835833
"STAMBP",406.862158013347,-0.384537734309322,0.155011154919674,-2.48071007863008,0.0131120972987364,0.0579709331835833
"LMAN2",4105.4229420368,0.324292154354704,0.130754093135012,2.48016828062011,0.0131320389925234,0.0580416376042477
"LITAF",2288.29485448863,0.257068622841592,0.10365952305759,2.47993252582083,0.0131407246746453,0.058062564587669
"TMX4",444.200650188901,-0.384250184331135,0.155010067978903,-2.47887243287599,0.013179843445631,0.0582179078079329
"STAG1",126.759495961025,-0.791643203176007,0.319404843351788,-2.4784946742467,0.0131938080803675,0.0582620803933535
"RAB27A",69.6421638889862,-0.775337077462111,0.312907243422482,-2.47784956647764,0.013217686081828,0.0583499893837621
"IL4R",414.066690986045,0.344515576571053,0.139095161627597,2.47683364784055,0.0132553667315352,0.0584902109676233
"GPR137C",74.1944261563055,-0.829844722969789,0.335050015978291,-2.47677864018832,0.0132574096851628,0.0584902109676233
"CLPX",516.034687032074,-0.516924273953492,0.208760226381651,-2.4761626432061,0.0132803064899859,0.0585736447109343
"LOC124904218",33.6405516850191,-1.02063507770514,0.412233660668939,-2.47586544982508,0.0132913657593019,0.0586048338429947
"MCRIP1",704.020696556227,0.459567020329072,0.185650836874492,2.47543737516119,0.0133073097397581,0.0586575356735106
"DTYMK",1386.17586171923,-0.469948702302043,0.1898529539396,-2.47532994641502,0.0133113136615036,0.0586575908753993
