"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.11049490601873e-08,25,162,4.48089579383795,"GO:0034399 Nuclear periphery ","https://amigo.geneontology.org/amigo/term/GO:0034399"," TPR  SMC1A  POLA1  STAG2  SMC3  NUP107  CENPF  NUP153  NUP205  RAD21  PRPF40A  BLM  MATR3  PIAS1  ARFGEF1  THOC1  KIF4A  HAT1  AHCTF1  MORC3  FIGN  HLTF  MYB  PBRM1  ARID2"
1.38139616320625e-08,7,8,25.4066791510612,"GO:0000796 Condensin complex ","https://amigo.geneontology.org/amigo/term/GO:0000796"," NCAPD2  NCAPH  SMC2  NCAPG2  NCAPD3  NCAPG  SMC4"
3.35736577265786e-08,98,1515,1.87824954780122,"GO:0000785 Chromatin ","https://amigo.geneontology.org/amigo/term/GO:0000785"," BAZ1B  PIAS1  KDM5A  RBL1  PDS5B  ATRX  SUPT16H  CBX5  STAG2  OIP5  KAT2B  HELLS  PDS5A  TRIM24  BAZ2B  KAT7  SMC2  DSCC1  RB1  NCOR1  CHD1  RNF20  KAT6B  PBRM1  FAM111A  ESCO2  MGA  MSL2  SUZ12  PARPBP  FAM111B  ZFX  ZZZ3  TAF2  NEDD4  TOP2B  NCOA1  HIF1A  POLA1  TRPS1  SMC3  RAD51AP1  SF3B1  ATF2  DEK  HAT1  ICE2  ORC3  EPC2  CENPC  MMS22L  TAF5  NCAPD3  SUV39H2  AHCTF1  GABPA  MORC3  CHAF1B  ICE1  PRDM10  MTBP  NRIP1  FANCB  TAF9B  ARID2  PRKDC  PPP4R3B  JAK2  MSH6  PRKAA1  CHEK1  EME1  SMARCAD1  NIPBL  RAD21  WDR76  E2F2  BBX  NR5A2  KLF12  E2F8  CLOCK  NCOA2  THRB  BACH1  REL  E2F7  RBPJ  FOXN2  NR1D2  ZBTB33  RFX7  ZBED6  ARID4A  CENPF  SHLD2  FANCI  FANCD2"
4.93555806889306e-08,46,500,2.67133083645443,"GO:0016607 Nuclear speck ","https://amigo.geneontology.org/amigo/term/GO:0016607"," FAM76B  HECTD1  PNISR  TRIP12  TOPORS  DENND1B  HEATR5B  BCLAF1  THOC1  PALB2  CDC5L  ZC3H14  PNN  POLI  OIP5  DHX15  ERBIN  SMC4  SF3B1  NSRP1  PRKAA1  BARD1  DDX46  ARHGAP18  NCAPG2  UHMK1  SON  CWC22  VIRMA  E2F7  CDK12  DHX36  PRPF40A  PPP4R3B  PIAS1  MTREX  PSME4  ZNF638  RBM27  HIF1A  ZNF106  THOC2  SMC6  NOC3L  NRIP1  TCERG1"
5.86503127584143e-08,49,556,2.55894610154573,"GO:0005635 Nuclear envelope ","https://amigo.geneontology.org/amigo/term/GO:0005635"," NUP160  TPR  NDC1  NUP133  IPO11  NUP188  NUP107  NUP155  CSE1L  NUP153  XPO4  RANBP2  NUP205  NEMP1  DPY19L3  NEMP2  RANBP17  IPO7  RB1CC1  CCAR1  PCM1  SENP1  XPO1  NUP50  POLA1  CENPF  SYNE1  BRIP1  C9orf72  AHCTF1  AK9  ATR  KPNA2  MYO6  ZNF224  OSBPL8  INTS2  ERBIN  LRPPRC  MYOF  DTL  TMEM209  RRM1  CD2AP  TUG1  ATP11B  MATR3  CBX5  NPIPB3"
1.03484693446826e-07,26,195,3.87149396587599,"GO:0000781 Chromosome telomeric region ","https://amigo.geneontology.org/amigo/term/GO:0000781"," MRE11  MCM6  ORC1  CBX5  MSH2  NBN  POT1  HAT1  ORC3  CDK1  PRKDC  ATR  POLR2B  TP53BP1  THOC1  ATRX  SMCHD1  THOC2  BRCA2  CHEK1  SMC6  DHX36  ERCC4  BLM  RAD51AP1  DNA2"
2.5722166804032e-07,78,1153,1.96428791850603,"GO:0005730 Nucleolus ","https://amigo.geneontology.org/amigo/term/GO:0005730"," PUM3  WDR75  TAF1B  HEATR1  UTP20  ARHGAP32  NUSAP1  NOC3L  NOL8  ZFX  BAZ1B  ZZZ3  PPP1R12A  MCM10  ARFGEF1  TOP2B  XPO1  RRN3  CBX5  ZC3H14  POLA1  STAG2  SPG11  NBN  EIF3A  MDN1  SF3B1  HJURP  NUP153  DEK  E2F8  MTUS1  SYNE1  TOP2A  WDR36  SMC2  KIF20B  USO1  SCAF11  NEDD1  DTL  FANCD2  DDX46  MKI67  DSN1  RNF20  MYSM1  PTPN13  BMS1  LEO1  FAM111A  ZNF146  RBPJ  NMD3  MALT1  CKAP5  ZBTB33  SUZ12  NRIP1  TTC3  BLM  CD2AP  DCLRE1A  PRKDC  MTREX  ZBTB11  HLTF  KDM5A  G2E3  ZNF106  CUL2  DHX15  NEK2  PLK4  EME1  OXR1  NF1  ZBED6"
3.75235721672577e-07,21,140,4.35543071161049,"GO:0090734 Site of dna damage ","https://amigo.geneontology.org/amigo/term/GO:0090734"," MRE11  SHLD2  ZGRF1  SMC6  UFL1  POLQ  TP53BP1  RAD18  SMCHD1  RBBP8  NBN  ATF2  KAT7  MMS22L  SMARCAD1  TOPBP1  SLFN11  ATR  ESCO2  WDR76  CBX5"
6.04818963066252e-07,21,144,4.23444652517686,"GO:0034451 Centriolar satellite ","https://amigo.geneontology.org/amigo/term/GO:0034451"," PCM1  SSX2IP  C2CD3  CCDC14  FNIP2  MDM1  C2CD5  CNTRL  PATJ  MYOF  CENPU  SKA1  TBC1D31  KIF5B  CD2AP  PJA2  ZBED6  OFD1  SPAG5  MIB1  CEP63"
7.43944034173256e-07,20,133,4.36634657805563,"GO:0016363 Nuclear matrix ","https://amigo.geneontology.org/amigo/term/GO:0016363"," SMC1A  POLA1  STAG2  SMC3  CENPF  RAD21  PRPF40A  BLM  MATR3  ARFGEF1  THOC1  KIF4A  HAT1  AHCTF1  MORC3  FIGN  HLTF  MYB  PBRM1  ARID2"
1.20544891350283e-06,68,990,1.99440598242096,"GO:1990234 Transferase complex ","https://amigo.geneontology.org/amigo/term/GO:1990234"," CUL4B  ANKIB1  CDC27  DBF4  BRCA1  POLR3B  RB1CC1  POLR2B  TAF2  RAD18  POLD3  POLE2  POLA1  CUL2  KAT2B  PIK3CA  CCNT1  PRKAA1  KAT7  BARD1  PRKACB  UBR3  CCNA2  PIK3R1  TAF5  RNF20  KAT6B  CCNB2  SMC6  NAA15  VIRMA  CDK12  NAA16  PHC3  MGA  MSL2  CCNE2  SUZ12  SOCS4  TAF9B  CHM  PIK3R4  PRIM1  ZZZ3  ERC1  CAND1  ATF2  EPC2  DNA2  BRCA2  RB1  DTL  SPOPL  C9orf72  LEO1  CDK1  ELOVL6  UBE2C  TOPORS  CBX5  EEA1  UBE4A  RANBP2  PRKDC  NEDD4  CDK19  FBXO38  BUB1B"
1.41430300412082e-06,34,350,2.82065988942393,"GO:0031965 Nuclear membrane ","https://amigo.geneontology.org/amigo/term/GO:0031965"," DPY19L3  RB1CC1  TPR  NDC1  NUP133  PCM1  SENP1  XPO1  NUP50  NUP107  NUP155  CENPF  NUP153  SYNE1  BRIP1  C9orf72  RANBP2  AHCTF1  AK9  NUP205  KPNA2  MYO6  ZNF224  OSBPL8  INTS2  ERBIN  LRPPRC  MYOF  DTL  NEMP1  NEMP2  TUG1  ATP11B  MATR3"
2.08507831561309e-06,65,944,1.99931494530142,"GO:0099513 Polymeric cytoskeletal fiber ","https://amigo.geneontology.org/amigo/term/GO:0099513"," CLASP1  GTSE1  DNM1L  KIF16B  KIF14  CAMSAP2  PLS1  TUBA1B  MACF1  NES  CDK5RAP2  KIF23  KIF20B  CENPE  KIF21A  GAS2L3  KIF2C  SKA1  CLASP2  KIF15  SKA3  KIF5B  CKAP5  AURKB  KNTC1  KIF24  OPA1  ASPM  SPAG5  PARP4  KATNAL1  RIBC2  CLIP1  LRPPRC  KIF11  IQGAP1  CLTC  EML4  ARHGAP18  TSC1  CEP295  CDK1  MYO6  CD2AP  TPX2  KIF4A  EIF3A  MDM1  EHBP1  NEK2  HSPH1  MTUS1  HOOK1  CKAP2  NUSAP1  TTLL7  NEK7  CENPJ  RACGAP1  FIGN  CEP57L1  PRC1  NCKAP1  ZWILCH  PNN"
2.9871076406495e-06,10,34,8.54006021884409,"GO:0090543 Flemming body ","https://amigo.geneontology.org/amigo/term/GO:0090543"," KIF14  KIF23  CEP55  C9orf72  PDCD6IP  EXOC1  EXOC2  CNTRL  EXOC6  RACGAP1"
4.03096137963848e-06,15,85,5.12403613130645,"GO:0005876 Spindle microtubule ","https://amigo.geneontology.org/amigo/term/GO:0005876"," CLASP1  SKA1  CLASP2  SKA3  AURKB  KNTC1  PARP4  KIF11  CENPE  CLTC  CEP295  CDK1  ZWILCH  KIF4A  PRC1"
5.62126005255786e-06,5,6,24.1968372867249,"GO:0070533 Brca1-c complex ","https://amigo.geneontology.org/amigo/term/GO:0070533"," BRCA1  MRE11  RBBP8  NBN  BARD1"
5.62126005255786e-06,5,6,24.1968372867249,"GO:0120099 Procentriole replication complex ","https://amigo.geneontology.org/amigo/term/GO:0120099"," CEP192  STIL  PLK4  CENPJ  SASS6"
1.69329176685355e-05,8,24,9.67873491468997,"GO:1990391 Dna repair complex ","https://amigo.geneontology.org/amigo/term/GO:1990391"," DCLRE1C  PRKDC  TP53BP1  BRCA1  PALB2  BRCA2  FANCI  FANCD2"
1.71543339598996e-05,16,108,4.30165996208443,"GO:0035861 Site of double-strand break ","https://amigo.geneontology.org/amigo/term/GO:0035861"," MRE11  SHLD2  ZGRF1  SMC6  UFL1  POLQ  TP53BP1  RAD18  SMCHD1  RBBP8  NBN  ATF2  MMS22L  SMARCAD1  TOPBP1  ESCO2"
1.73336484569298e-05,10,41,7.08200115709022,"GO:0043596 Nuclear replication fork ","https://amigo.geneontology.org/amigo/term/GO:0043596"," MCM10  POLD3  POLA1  MMS22L  PRIM1  WDHD1  BAZ1B  CDC5L  SMARCAD1  EME1"
1.73336484569298e-05,10,41,7.08200115709022,"GO:0097431 Mitotic spindle pole ","https://amigo.geneontology.org/amigo/term/GO:0097431"," CDK5RAP2  ASPM  SMC1A  SPAG5  STAG2  SMC3  KIF20B  CNTRL  SMC6  AURKB"
2.50793899229687e-05,4,4,29.0362047440699,"GO:0070532 Brca1-b complex ","https://amigo.geneontology.org/amigo/term/GO:0070532"," BRCA1  BRIP1  BARD1  TOPBP1"
3.76934673109616e-05,15,102,4.27003010942205,"GO:0005643 Nuclear pore ","https://amigo.geneontology.org/amigo/term/GO:0005643"," NUP160  TPR  NDC1  NUP133  NUP188  NUP107  NUP155  NUP153  XPO4  RANBP2  NUP205  RANBP17  AHCTF1  NUP50  IPO7"
3.81218738448738e-05,73,1208,1.75467131317641,"GO:0099512 Supramolecular fiber ","https://amigo.geneontology.org/amigo/term/GO:0099512"," PPP1R12A  CLASP1  GTSE1  DNM1L  KIF16B  KIF14  CAMSAP2  PLS1  TUBA1B  MACF1  NES  CDK5RAP2  KIF23  KIF20B  CENPE  KIF21A  GAS2L3  KIF2C  SKA1  CLASP2  KIF15  SKA3  KIF5B  CKAP5  AURKB  KNTC1  KIF24  OPA1  ATP2B4  ASPM  SPAG5  PARP4  KATNAL1  RIBC2  CLIP1  SYNE1  LRPPRC  KIF11  IQGAP1  CLTC  EML4  ARHGAP18  TSC1  CEP295  CDK1  MYO6  CD2AP  TPX2  KIF4A  EIF3A  MDM1  KAT2B  EHBP1  NEK2  HSPH1  DEK  MTUS1  HOOK1  CKAP2  NUSAP1  TTLL7  NEK7  CENPJ  RACGAP1  MTM1  FIGN  CEP57L1  PRC1  NCKAP1  SLC8A1  SCN8A  ZWILCH  PNN"
4.02618336244509e-05,107,1990,1.56124316965602,"GO:1902494 Catalytic complex ","https://amigo.geneontology.org/amigo/term/GO:1902494"," CUL4B  ANKIB1  CDC27  DBF4  BAZ1B  BRCA1  POLR3B  AQR  RB1CC1  POLR2B  TAF2  PSME4  RAD18  POLD3  DIS3  POLE2  DICER1  PNN  POLA1  CUL2  KAT2B  GNB4  SF3B1  PIK3CA  CCNT1  PRKAA1  KAT7  EPRS1  BARD1  PRKACB  UBR3  CCNA2  PIK3R1  TAF5  PAN3  EME1  RNF20  KAT6B  CCNB2  SMC6  CWC22  PBRM1  NAA15  VIRMA  CDK12  RRM1  NAA16  PHC3  MGA  MSL2  CCNE2  SUZ12  RMI1  SOCS4  TAF9B  CHM  PIK3R4  PRIM1  PPP4R3B  RFC1  ZZZ3  MTREX  TPR  PPP1R12A  ERC1  CDC5L  SHOC2  CAND1  PPWD1  ATF2  DEK  TOP2A  EPC2  DNA2  BRCA2  RB1  NCOR1  DTL  SPOPL  C9orf72  DCLRE1C  LEO1  CDK1  ELOVL6  UBE2C  ATAD5  ARID2  IARS1  TOPORS  PRKDC  TP53BP1  CBX5  EEA1  UBE4A  GPD2  RRM2  NRIP1  PALB2  FANCI  FANCD2  RANBP2  BLM  NEDD4  CDK19  ARID4A  FBXO38  BUB1B"
4.39243121846473e-05,9,36,7.25905118601748,"GO:1990752 Microtubule end ","https://amigo.geneontology.org/amigo/term/GO:1990752"," CAMSAP2  CDK5RAP2  CKAP5  ASPM  SPAG5  CLIP1  KIF2C  CLASP2  CLASP1"
4.54217405707761e-05,73,1216,1.74312742295814,"GO:0099081 Supramolecular polymer ","https://amigo.geneontology.org/amigo/term/GO:0099081"," PPP1R12A  CLASP1  GTSE1  DNM1L  KIF16B  KIF14  CAMSAP2  PLS1  TUBA1B  MACF1  NES  CDK5RAP2  KIF23  KIF20B  CENPE  KIF21A  GAS2L3  KIF2C  SKA1  CLASP2  KIF15  SKA3  KIF5B  CKAP5  AURKB  KNTC1  KIF24  OPA1  ATP2B4  ASPM  SPAG5  PARP4  KATNAL1  RIBC2  CLIP1  SYNE1  LRPPRC  KIF11  IQGAP1  CLTC  EML4  ARHGAP18  TSC1  CEP295  CDK1  MYO6  CD2AP  TPX2  KIF4A  EIF3A  MDM1  KAT2B  EHBP1  NEK2  HSPH1  DEK  MTUS1  HOOK1  CKAP2  NUSAP1  TTLL7  NEK7  CENPJ  RACGAP1  MTM1  FIGN  CEP57L1  PRC1  NCKAP1  SLC8A1  SCN8A  ZWILCH  PNN"
6.81457611672434e-05,20,180,3.22624497156332,"GO:0036064 Ciliary basal body ","https://amigo.geneontology.org/amigo/term/GO:0036064"," OFD1  PCM1  KIAA0586  SSX2IP  NEDD1  RTTN  TOPORS  ERC1  CDC45  DAAM1  WDR11  IFT81  CEP78  TBC1D31  SPAG5  CENPF  CENPJ  C2CD3  CAMSAP2  PJA2"
0.000183065024257908,30,366,2.38001678230081,"GO:0061695 Transferase complex transferring phosphorus-containing groups ","https://amigo.geneontology.org/amigo/term/GO:0061695"," DBF4  POLR3B  RB1CC1  POLR2B  TAF2  POLD3  POLE2  POLA1  PIK3CA  CCNT1  PRKAA1  PRKACB  CCNA2  PIK3R1  TAF5  CCNB2  CDK12  CCNE2  SOCS4  TAF9B  PIK3R4  PRIM1  ERC1  DNA2  RB1  C9orf72  LEO1  CDK1  PRKDC  CDK19"
0.000227911560486375,63,1052,1.7388601700346,"GO:0140535 Intracellular protein-containing complex ","https://amigo.geneontology.org/amigo/term/GO:0140535"," CUL4B  ANKIB1  CDC27  BRCA1  POLR3B  POLR2B  TAF2  PSME4  RAD18  POLD3  POLE2  DICER1  POLA1  CUL2  EIF4G2  KAT2B  CNOT1  PRKAA1  KAT7  EPRS1  NCBP1  BARD1  PRKACB  UBR3  TAF5  EME1  RNF20  KAT6B  RACGAP1  NAA15  NAA16  CEP83  PHC3  MSL2  TAF9B  PRIM1  ZZZ3  CAND1  ECT2  ATF2  CNTRL  EPC2  WASHC4  KIF23  DNA2  BRCA2  DTL  SPOPL  C9orf72  DCLRE1C  TSC1  LEO1  MALT1  UBE2C  IARS1  TOPORS  PRKDC  UBE4A  CENPF  TRAPPC11  NEDD4  FBXO38  BUB1B"
0.000267243379983754,28,337,2.412503658261,"GO:0005938 Cell cortex ","https://amigo.geneontology.org/amigo/term/GO:0005938"," ANLN  EXOC5  CLASP1  ERC1  EXOC1  OSBPL8  EXOC2  ECT2  CLIP1  ARHGAP32  EXOC6  IQGAP1  EXOC6B  CLASP2  NEDD4  EPB41L2  C2CD5  DLC1  MELK  TSC1  PLS1  STIL  HMCN1  ADD3  EPS8  PLEKHH2  TRAF6  MYO6"
0.000292309947268399,4,6,19.3574698293799,"GO:0030892 Mitotic cohesin complex ","https://amigo.geneontology.org/amigo/term/GO:0030892"," SMC3  SMC1A  STAG2  RAD21"
0.000295657384739151,12,81,4.30165996208443,"GO:0017053 Transcription repressor complex ","https://amigo.geneontology.org/amigo/term/GO:0017053"," DEPDC1  REST  ARID4A  RBBP8  NCOR1  RBPJ  PRDM10  LIN54  MIER1  ZNF224  CBX5  LIN9"
0.000295657384739151,7,26,7.81743973878805,"GO:0035371 Microtubule plus-end ","https://amigo.geneontology.org/amigo/term/GO:0035371"," CDK5RAP2  CKAP5  SPAG5  CLIP1  KIF2C  CLASP2  CLASP1"
0.000416904980079711,12,84,4.14802924915285,"GO:0000792 Heterochromatin ","https://amigo.geneontology.org/amigo/term/GO:0000792"," ATRX  CBX5  HELLS  TOP2B  CENPC  NCAPD3  BAZ1B  EME1  SMARCAD1  ESCO2  SUZ12  WDR76"
0.000426424674880532,5,12,12.0984186433625,"GO:0042405 Nuclear inclusion body ","https://amigo.geneontology.org/amigo/term/GO:0042405"," TPR  RAD18  NBN  NUP153  RANBP2"
0.000542246256413156,3,3,29.0362047440699,"GO:0044611 Nuclear pore inner ring ","https://amigo.geneontology.org/amigo/term/GO:0044611"," NUP188  NUP155  NUP205"
0.000542246256413156,3,3,29.0362047440699,"GO:0097149 Centralspindlin complex ","https://amigo.geneontology.org/amigo/term/GO:0097149"," RACGAP1  ECT2  KIF23"
0.000550031278982095,6,20,8.71086142322097,"GO:0000939 Inner kinetochore ","https://amigo.geneontology.org/amigo/term/GO:0000939"," CENPI  CENPQ  CENPK  CENPC  CENPU  CENPN"
0.000631205509873049,5,13,11.1677710554115,"GO:0031261 Dna replication preinitiation complex ","https://amigo.geneontology.org/amigo/term/GO:0031261"," CDC45  GINS2  ORC3  GINS4  MCM6"
0.000897362735647313,38,564,1.95634003594797,"GO:0005667 Transcription regulator complex ","https://amigo.geneontology.org/amigo/term/GO:0005667"," HLTF  ATF2  MYB  NCOA2  E2F2  DEPDC1  TAF2  RBL1  REST  MED23  TAF1B  NR5A2  E2F8  CLOCK  RB1  TAF5  THRB  E2F7  ATF7IP  MED14  TAF9B  ARID4A  NCOA1  HIF1A  RBBP8  NCOR1  NAA15  RBPJ  PRDM10  LIN54  MIER1  PRKDC  ZNF224  CBX5  CEBPZ  LIN9  BACH1  NAA16"
0.000897362735647313,7,31,6.55656236156417,"GO:0005721 Pericentric heterochromatin ","https://amigo.geneontology.org/amigo/term/GO:0005721"," ATRX  CBX5  HELLS  CENPC  NCAPD3  BAZ1B  ESCO2"
0.000914112141956521,9,53,4.93067627729489,"GO:0005871 Kinesin complex ","https://amigo.geneontology.org/amigo/term/GO:0005871"," KIF16B  KIF14  KIF23  KIF20B  KIF21A  KIF2C  KIF15  KIF5B  KIF11"
0.00132744316626054,7,33,6.1591949457118,"GO:0000803 Sex chromosome ","https://amigo.geneontology.org/amigo/term/GO:0000803"," SMCHD1  BRCA1  BIRC2  PLK4  SMC6  ESCO2  SUZ12"
0.00138394769861396,9,56,4.66653290529695,"GO:0008023 Transcription elongation factor complex ","https://amigo.geneontology.org/amigo/term/GO:0008023"," SUPT16H  CCNT1  CDK12  ICE2  RB1  MMS22L  ICE1  LEO1  TTF2"
0.00174282975709818,14,129,3.15121601873627,"GO:0016605 Pml body ","https://amigo.geneontology.org/amigo/term/GO:0016605"," HIPK3  MORC3  MRE11  NBN  ZNF451  RB1  SMC6  TOPBP1  ATR  BLM  TOPORS  PIAS1  ATRX  CBX5"
0.00177162711180715,5,16,9.07381398252185,"GO:0000800 Lateral element ","https://amigo.geneontology.org/amigo/term/GO:0000800"," SYCP2  BRCA1  BRCA2  BLM  SMC3"
0.00237204237846476,5,17,8.54006021884409,"GO:0000145 Exocyst ","https://amigo.geneontology.org/amigo/term/GO:0000145"," EXOC5  EXOC1  EXOC2  EXOC6  EXOC6B"
0.00237204237846476,5,17,8.54006021884409,"GO:0072687 Meiotic spindle ","https://amigo.geneontology.org/amigo/term/GO:0072687"," ASPM  FBXO5  CNTRL  BORA  SKA3"
0.00277222314926756,4,10,11.614481897628,"GO:0031080 Nuclear pore outer ring ","https://amigo.geneontology.org/amigo/term/GO:0031080"," NUP133  NUP107  NUP160  AHCTF1"
0.00306151973878996,7,38,5.34877455811814,"GO:0051233 Spindle midzone ","https://amigo.geneontology.org/amigo/term/GO:0051233"," RACGAP1  AURKB  PRC1  CDC6  KIF14  KIF20B  CENPE"
0.00365681019892057,10,78,3.72259035180383,"GO:0099023 Vesicle tethering complex ","https://amigo.geneontology.org/amigo/term/GO:0099023"," EXOC5  EXOC1  EXOC2  COG6  EXOC6  EXOC6B  NBAS  VPS8  HOOK1  TRAPPC11"
0.00371818728895403,12,108,3.22624497156332,"GO:0031248 Protein acetyltransferase complex ","https://amigo.geneontology.org/amigo/term/GO:0031248"," KAT2B  KAT7  KAT6B  NAA15  NAA16  MSL2  ZZZ3  TAF2  ATF2  EPC2  TAF5  TAF9B"
0.00391990351812401,4,11,10.5586199069345,"GO:0008278 Cohesin complex ","https://amigo.geneontology.org/amigo/term/GO:0008278"," SMC1A  STAG2  SMC3  RAD21"
0.00391990351812401,4,11,10.5586199069345,"GO:0071162 Cmg complex ","https://amigo.geneontology.org/amigo/term/GO:0071162"," MCM6  CDC45  GINS2  GINS4"
0.00391990351812401,12,109,3.19664639384256,"GO:1902493 Acetyltransferase complex ","https://amigo.geneontology.org/amigo/term/GO:1902493"," KAT2B  KAT7  KAT6B  NAA15  NAA16  MSL2  ZZZ3  TAF2  ATF2  EPC2  TAF5  TAF9B"
0.00393981653416126,3,5,17.4217228464419,"GO:0031262 Ndc80 complex ","https://amigo.geneontology.org/amigo/term/GO:0031262"," NDC80  NUF2  SPC25"
0.00485547577571903,5,20,7.25905118601748,"GO:0042575 Dna polymerase complex ","https://amigo.geneontology.org/amigo/term/GO:0042575"," POLD3  POLE2  POLA1  PRIM1  DNA2"
0.00955659689872831,5,23,6.31221842262389,"GO:0005828 Kinetochore microtubule ","https://amigo.geneontology.org/amigo/term/GO:0005828"," KNTC1  CENPE  ZWILCH  CLASP1  CLASP2"
0.00986737265227784,8,60,3.87149396587599,"GO:0000307 Cyclin-dependent protein kinase holoenzyme complex ","https://amigo.geneontology.org/amigo/term/GO:0000307"," CCNT1  CCNA2  CCNB2  CDK12  CCNE2  RB1  CDK1  CDK19"
0.010303535166729,4,14,8.29605849830569,"GO:0019908 Nuclear cyclin-dependent protein kinase holoenzyme complex ","https://amigo.geneontology.org/amigo/term/GO:0019908"," CCNT1  CDK12  RB1  CDK19"
0.0117314246591686,16,195,2.38245782515445,"GO:0001726 Ruffle ","https://amigo.geneontology.org/amigo/term/GO:0001726"," EPS8  MYO6  C2CD5  MACF1  ITGAV  IQGAP1  ARHGAP18  CLASP2  DLC1  MTM1  CD2AP  ROCK1  TRPM7  CLIP1  RASA1  NCKAP1"
0.0131821811551498,21,294,2.07401462457642,"GO:0036464 Cytoplasmic ribonucleoprotein granule ","https://amigo.geneontology.org/amigo/term/GO:0036464"," RC3H2  ROCK1  TDRD1  CNOT1  RC3H1  UHMK1  PAN3  DDX3X  PABPC4L  DCP1A  POLI  SYNE1  ROCK2  BARD1  IQGAP1  C9orf72  MBNL1  DHX36  XRN1  CLOCK  SMG1"
0.013203539209378,4,15,7.74298793175198,"GO:1990023 Mitotic spindle midzone ","https://amigo.geneontology.org/amigo/term/GO:1990023"," PRC1  KIF20B  CENPE  AURKB"
0.0132316700654136,22,315,2.02792541069695,"GO:0035770 Ribonucleoprotein granule ","https://amigo.geneontology.org/amigo/term/GO:0035770"," RC3H2  ROCK1  TDRD1  FASTKD2  CNOT1  RC3H1  UHMK1  PAN3  DDX3X  PABPC4L  DCP1A  POLI  SYNE1  ROCK2  BARD1  IQGAP1  C9orf72  MBNL1  DHX36  XRN1  CLOCK  SMG1"
0.0132316700654136,44,795,1.60703523111833,"GO:0048471 Perinuclear region of cytoplasm ","https://amigo.geneontology.org/amigo/term/GO:0048471"," HSP90AA1  HSP90B1  PKN2  SLK  ARFGEF1  NEDD4  DNM1L  DICER1  RAPGEF2  PATJ  CDK5RAP2  LRPPRC  SEC31A  BUB1B  ATP7A  TRAF6  MYO6  ZNF675  SLC5A3  HEATR5B  CCAR1  EXOC1  DAAM1  LNPEP  PIKFYVE  CENPF  CNTRL  SYNE1  FIGNL1  SBF2  KIF20B  EXOC6  USO1  PIK3R1  RANBP2  CDK19  RASA2  CDC25C  AP1G1  MALT1  TAOK1  PIK3CA  TSC1  KIF5B"
0.0157027344956162,15,183,2.38001678230081,"GO:1902911 Protein kinase complex ","https://amigo.geneontology.org/amigo/term/GO:1902911"," DBF4  RB1CC1  CCNT1  PRKAA1  PRKACB  CCNA2  CCNB2  CDK12  CCNE2  ERC1  RB1  C9orf72  CDK1  PRKDC  CDK19"
0.0174295243339178,10,98,2.96287803510917,"GO:0000123 Histone acetyltransferase complex ","https://amigo.geneontology.org/amigo/term/GO:0000123"," KAT2B  KAT7  KAT6B  MSL2  ZZZ3  TAF2  ATF2  EPC2  TAF5  TAF9B"
0.0174295243339178,3,8,10.8885767790262,"GO:0008024 Cyclin/cdk positive transcription elongation factor complex ","https://amigo.geneontology.org/amigo/term/GO:0008024"," CCNT1  CDK12  RB1"
0.0174295243339178,3,8,10.8885767790262,"GO:0030893 Meiotic cohesin complex ","https://amigo.geneontology.org/amigo/term/GO:0030893"," SMC1A  RAD21  SMC3"
0.0174295243339178,115,2572,1.29827509547746,"GO:0042995 Cell projection ","https://amigo.geneontology.org/amigo/term/GO:0042995"," OFD1  SYT1  NEDD4  PCM1  NRCAM  KIAA0586  SPG11  STRN  TRAK2  SSX2IP  IFT81  EPHA7  TTLL7  NEDD1  EPS8  UHMK1  WDR19  BRINP3  NPY1R  CEP83  RTTN  SLC8A1  MYO6  TOPORS  ANLN  KITLG  PKN2  ERC1  CDC45  DAAM1  ZC3H14  C2CD5  CNTRL  WDR11  USP9X  MACF1  RIBC2  ITGAV  KIF21A  IQGAP1  ARHGAP18  C9orf72  CEP78  PLEKHH2  TBC1D31  PKD1L1  CLASP2  PTPN13  DLC1  TSC1  MTM1  NF1  CD2AP  UFL1  SLC4A7  ATP2B4  NCKAP1  ROCK1  ATP2B1  PALS1  SPAG5  HSP90AA1  TPX2  KIZ  KIF4A  ITGA6  TRPM7  HIF1A  PLCB4  EEA1  CCP110  TJP1  ANKMY2  EIF4G2  SLC38A1  XRN1  ALMS1  DOCK7  CENPF  CAMSAP2  PLS1  PIK3CA  AKAP9  CLIP1  SYNE1  PRKAA1  AP3B1  SBF2  IL6ST  ARHGAP32  CEP350  KIF20B  EXOC6  PRKACB  CTTNBP2NL  SLC4A10  RASA1  CENPJ  AK9  ATP7A  RRM1  C2CD3  KIF5B  DHX36  NECTIN3  ZDHHC17  PIK3R4  SCN8A  OPA1  DDX3X  DCP1A  RAPGEF2  PJA2  SEMA6A  TNPO1"
0.0174295243339178,3,8,10.8885767790262,"GO:0110016 B-wich complex ","https://amigo.geneontology.org/amigo/term/GO:0110016"," BAZ1B  SF3B1  DEK"
0.0187406328232726,14,169,2.40536607347325,"GO:1902554 Serine/threonine protein kinase complex ","https://amigo.geneontology.org/amigo/term/GO:1902554"," DBF4  RB1CC1  CCNT1  PRKACB  CCNA2  CCNB2  CDK12  CCNE2  ERC1  RB1  C9orf72  CDK1  PRKDC  CDK19"
